point	event	pull_pnum	pull_code	recv_pnum	recv_code
33	13	14			
33	14	27			
33	15	25			
33	16	43			
33	17	25			
33	18	14			
33	19	5			
33	20	10			
33	21	14			
33	22			14	D
33	23			19	PU
33	24			6	
33	25			41	
33	26			19	
33	27			41	
33	28			1	
33	29			22	
33	30	27	D		
33	31	10	TO		
33	32	13	PU		
33	33	18			
33	34	77			
33	35	21			
33	36	7			
33	37	77			
33	38	13			
33	39	21	G		
34	1	43	P		
34	2			6	PU
34	3			18	
34	4			2	
34	5			22	
34	6			2	
34	7	12	D		
34	8	10	PU		
34	9	1			
34	10	5			
34	11	11			
34	12			6	D
34	13			19	PU
34	14			6	
34	15			47	
34	16			2	
34	17			6	
34	18			2	
34	19			6	
34	20			22	G
35	1	81	P		
35	2			8	PU
35	3			13	
35	4			21	
35	5			77	LG
36	1	43	P		
36	2			2	PU
36	3			6	
36	4			19	
36	5			41	
36	6			1	
36	7			14	
36	8	12	TO		
36	9	13	PU		
36	10			38	PU
36	11			81	
36	12	7	HB		
36	13	7	PU		
36	14	17	G		
37	1	43	P		
37	2			19	PU
37	3			6	
37	4			22	
37	5			2	L
37	6			41	
37	7			2	
37	8			22	G
38	1	82	OBP		
38	2			7	PU
38	3			5	L
38	4			77	G
39	1	43	P		
39	2			6	TO
39	3			6	PU
39	4			44	
39	5			14	TO
39	6			14	PU
