point	pullTeam	recvTeam	event	pullNum	pullCode	recvNum	recvCode	scorTeam
21	vanNH	sfoDF	4			10	A	sfoDF
21	vanNH	sfoDF	5			46	G	sfoDF
22	sfoDF	vanNH	1	13	P			vanNH
22	sfoDF	vanNH	2			89	PU	vanNH
22	sfoDF	vanNH	3			98	TD	vanNH
22	sfoDF	vanNH	4	34	PU			vanNH
22	sfoDF	vanNH	5	25				vanNH
22	sfoDF	vanNH	6	6				vanNH
22	sfoDF	vanNH	7	88				vanNH
22	sfoDF	vanNH	8	40				vanNH
22	sfoDF	vanNH	9			22	F	vanNH
22	sfoDF	vanNH	10			22	FB	vanNH
22	sfoDF	vanNH	11			5	PU	vanNH
22	sfoDF	vanNH	12			22		vanNH
22	sfoDF	vanNH	13				TO	vanNH
22	sfoDF	vanNH	14			5	PU	vanNH
22	sfoDF	vanNH	15	34	PU			vanNH
22	sfoDF	vanNH	16			19	HB	vanNH
22	sfoDF	vanNH	17			89	PU	vanNH
22	sfoDF	vanNH	18	34	PU			vanNH
22	sfoDF	vanNH	19	13	TD			vanNH
22	sfoDF	vanNH	20			89	PU	vanNH
22	sfoDF	vanNH	21			5	TD	vanNH
22	sfoDF	vanNH	22	40	PU			vanNH
22	sfoDF	vanNH	23			5	F	vanNH
22	sfoDF	vanNH	24	88				vanNH
22	sfoDF	vanNH	25			5	PU	vanNH
22	sfoDF	vanNH	26			89		vanNH
22	sfoDF	vanNH	27	25	PU			vanNH
22	sfoDF	vanNH	28	40				vanNH
22	sfoDF	vanNH	29	13				vanNH
22	sfoDF	vanNH	30	6				vanNH
22	sfoDF	vanNH	31	88				vanNH
22	sfoDF	vanNH	32	40				vanNH
22	sfoDF	vanNH	33	34				vanNH
22	sfoDF	vanNH	34			98	D	vanNH
22	sfoDF	vanNH	35			5	PU	vanNH
22	sfoDF	vanNH	36			72	L	vanNH
22	sfoDF	vanNH	37			22		vanNH
22	sfoDF	vanNH	38			72	A	vanNH
22	sfoDF	vanNH	39			10	G	vanNH
23	vanNH	sfoDF	1	33	P			vanNH
23	vanNH	sfoDF	2			12	PU	vanNH
23	vanNH	sfoDF	3	45	PU			vanNH
23	vanNH	sfoDF	4	81				vanNH
23	vanNH	sfoDF	5			12	F	vanNH
23	vanNH	sfoDF	6	81				vanNH
23	vanNH	sfoDF	7			12	F	vanNH
23	vanNH	sfoDF	8			12	D	vanNH
23	vanNH	sfoDF	9			16	PU	vanNH
23	vanNH	sfoDF	10	8	F			vanNH
23	vanNH	sfoDF	11	33	D			vanNH
23	vanNH	sfoDF	12			18	D	vanNH
23	vanNH	sfoDF	13			16	PU	vanNH
23	vanNH	sfoDF	14	45	PU			vanNH
23	vanNH	sfoDF	15			21	D	vanNH
23	vanNH	sfoDF	16			85		vanNH
23	vanNH	sfoDF	17	81	PU			vanNH
23	vanNH	sfoDF	18	33				vanNH
23	vanNH	sfoDF	19		F	16	PU	vanNH
23	vanNH	sfoDF	20	45	PU			vanNH
23	vanNH	sfoDF	21	24				vanNH
23	vanNH	sfoDF	22	8				vanNH
23	vanNH	sfoDF	23	31				vanNH
23	vanNH	sfoDF	24			12	PU	vanNH
