point	Offense	Defense
24	45	
24	2	
24	99	
24	8g	
25		21p
25	13pu	
25	4	
25	21	
25	4	
25	13l	
25	21g	
26		43p
26	88pu	
26	99	
26	90l	
26	45g	
27		21p
27	4pu	
27	1	
27	17	
27	'00	
27		27pu
27		4
27		2
27		17
27		4
27		?VP
27		27
27		24
27		20g
28		61p
28	8pu	
28	7	
28	8	
28	3	
28	18	
28	7	
28	3	
28	7	
28	21	
28	77	
28	7	
28	2	
28	8	
28	3	
28	7	
28	3	
28	21	
28	8	
28	21g	
29		43p
29	88pu	
29	99	
29	90	
29	99	
29	90	
29	2	
29	90	
29	88	
29	9	
29	2	
29	2so	
29	27si	
29	27pu	
29	9	
29	8	
29	99	
29	90g	
30		21p
30	13pu	
30	7	
30	4	
30	7	
30	64	
30	77	
30	7	
30	4	
30	21	
30	13	
30	4	
30	13	
30	21g	
31		43p
31	14PU	
31	99	
31	14	
31	4	
31	88	
31	8	
31	88	
31	14	
31	45	
31	90	
31	80	
31	8g	
32		61p
32	13PU	
32	'00	
32	7	
32	'00	
32	7	
32	'00	
32		12d
33		21p
33	00pu	
33	4	
33	1	
33	17	
33	'00	
33	7	
33	4	
33	77	
33	64	
33	4	
33	77	
33	1	
33	00g	
34		18p
34	14pu	
34	99	
34	8	
34	14	
34	4	
34	8vst	
34		14pu
34		8
34		29
34		18
34		11
34		14
34		25
34		14
34		8
34	99pu	
34	to	
34	2PU	
34	99	
34	8	
34	99	
34	90	12f
34	8	
34	14	
34	8	21f
34	?VP	
34	14	
34	8l	
34	2g	
35		61p
35	13pu	
35	4	
35	3	
35	13	
35	17	
35	4	
35	3	
35	4	
35	13	
35	4	
35	1	
35	'00	
35	13	
35	77td	
35		12pu
35		5
35		12
35		32
35		5
35	00f	19
35	4d	
35	13pu	
35	4	
35	3	
35	77	
35	1	
35	17	
35	3	
35	'00	
35	4	
35	13	
35	1	
35	4g	
36		18p
36	14pu	
36	99	
36	88	
36	45	
36	88	
36	2	
36	99	
36	8	
36	2	
36		11d
36		8pu
36		29
36		18
36		29
36		14
36		29
36		18
36		8g
37		43p
37	2pu	
37	80	
37	45g	
38		4p
38	13pu	
38	4	
38	13	
38	17	
38	1	
38	3	
38	1	
38	17g	
39		18p
39	99pu	
39	90	
39	99	
39	90	
39	8	
39	45	
39	80g	
40		61p
40	13pu	
40	4	
40	'00	
40	77	
40	1	
40	77	
40	4	
40		32pu
40		5
40		32
40		61
40		32
40		61
40		5
40		19
40		7
40		5
40		19f
40	1pu	
40	77	
40	17	
40	13	
40	17	
40	64g	
41		43p
41	2pu	
41	14	
