point	Offense	Defense
12	9F	27
12		45
12		37
12		81
12		27
12		8
12	8d	
12	8	
12	6	
12	88	
12	16	
12	8	
12	22	
12	16	
12	6G	
13		7P
13	5PU	
13	89	
13	22	
13	?VP	
13	22PU	
13	10	
13	89	
13	5	
13	10L	
13	98G	
14		8P
14	24PU	
14	10	
14	88	
14	10	
14	24	
14	7	
14	24	
14	7	
14	24	
14	2	
14	88	
14	24	
14	11	
14	24	
14	11	
14	2	
14	24	
14	11	
14	2	
14	7	
14	11	
14	7	
14	24	
14	6	8F
14	24	
14	11	
14	88	45F
14	10G	
15		88P
15	19PU	
15	5	
15		5pu
16		8P
16	11PU	
16	10	
16	11	
16	16	
16	13LG	
17		88P
17	19PU	
17	5	
17	19	
17	10	
17		8pu
17		88
17		4
17		88
17		5LG
18		88P
18	19PU	
18	89	
18	5	
18	98	
18	5	
18	10	
18	89	
18	6	
18	10	
18	98G	
19		8P
19	11PU	
19	10	
19	24	
19	10	
19	24	
19	7	
19	2	
19	24	
19	11	
19	24	
19		8D
19		81PU
19		24
19		8
19		11
19		24
19		11TD
19	24PU	
19	10	
19	6G	
20		88P
20	5PU	
20	89	
20	5	
20	10	
20	6	
20	89	
20	22	
20	19	
20	98	
20		88pu
20		8
20		5L
20		21
20		22TD
20	5PU	
20		88PU
20		25
20		8
20		16
20		22
20		25
20		8
20		88
20		21
20		88
20	89PU	
20	98	
20	10	
20	89	
20	6	
20	89	
20	19	
20	5	
20	89	
20	19	
20	10G	
21		8P
21	24PU	
21	10	
21	11	
21	24td	
21		24pu
21		8
21	11PU	
21	10	
21	6	
21		24d
21		24
21		4G
22		8P
22	11PU	
22	10	
22	11	
22	7	
22	11	
22	10	
22	9	
22		11PU
22		27
22		7
22		8
22	13F	81
22		11
22	13F	8
22		11
22		8
22		11G
23		8P
23	7PU	
23	11	
23	88	
23	16	
23	25	
23	11	
23	16	
23	25	
23	16	
23	88G	
24		88P
24	19PU	
24	89	
24	10	
24	98td	
24		8PU
24		88
24		8
24		5
24		?TO
24		88PU
24		8
24		21
24		8
24		88
24	13D	
25		88P
25	19PU	
25	89	
25	10	
25	89	
25	19	
25	72TD	
25		7PU
25		88
25		7
25		4
25		7
25		25
25		7
25		8
25		7
25		22
25		25TD
25	89PU	
25	10	25F
25	19	
25	5	
25	89	
25	19	
25	22	
25	98	
25		22D
25		88PU
25		21
25		7L
25		4G
26		8P
26	19pu	
26	89	
26	10	
26	11	
26	8	
26		21PU
26		9
26		16
26	19pu	
26	89	
26	8	
26	89	
26	27	
26	11G	
27		8P
27	11PU	
27	10	
27	88	
27	11	
27	7TD	
27		45PU
27		18
27		4
27		45
27		18
27		24
27		18
27		8
27		81
27		?TO
27		89PU
27		98
27		19
27		89
27		10
27		19
27		89VTT
27	8PU	
27	88	
27	5L	
27	6	
27	22	
27	8	
27	21G	
28		8P
28	19PU	
28	89	
28	10	
28	89	
28	8	
28	19	
28	10	
28	19	
28	89	
28	19	
28		7PU
28		10
28		7
28		8
28		21
28		13
28		21
28		8
28		16
28		7
28	19F	10
28		7
28	19F	10
28		7
28		21
28		7
28		10
28		8
28		22
28		10
28		8
28		13G
29		88P
29	19PU	
29	5	
29	98	
29	6	
29	5	
29	22LG	
30		8P
30	24PU	
30	10	
30	11	
30	7	
30	6	
30	7	
30	6	
30	2	
30	7	
30	11	
30	24	
30	11	
30		11d
30		5PU
30		89G
31		8P
31	24PU	
31	10	
31	11	
31	10	
31	24	
31	10	
31	6	
31	10	
31		81PU
31		24
31		11
31		24
