point	event	pull_pnum	pull_code	recv_pnum	recv_code
25	8			13	
25	9			7	
25	10			4	
25	11			64	
25	12			4	
25	13			7	
25	14			13	
25	15			4	TD
25	16	10	PU		
25	17	38			
25	18	10			
25	19	38			
25	20			13	PU
25	21			7	
25	22			17	
25	23			1	
25	24			29	
25	25			64	
25	26			29	
25	27			7	
25	28			64	
25	29			29	
25	30			17	G
26	1	11	P		
26	2			26	PU
26	3			6	
26	4			4	
26	5			19	
26	6			6	
26	7	8	D		
26	8	8	PU		
26	9	10			
26	10	14			
26	11	10			
26	12			6	F
26	13	8			
26	14	6			
26	15	14			
26	16	10			
26	17			6	PU
26	18			19	
26	19			6	
26	20			19	
26	21			81	TD
26	22	14	PU		
26	23	10	L		
26	24	11	G		
27	1	13	P		
27	2			10	PU
27	3			47	
27	4			9	
27	5			45	
27	6			38	
27	7			9	TD
27	8	17	PU		
27	9	3			
27	10	37			
27	11	13			
27	12			8	D
27	13			10	PU
27	14			47	
27	15			15	
27	16			9	
27	17			38	
27	18			9	
27	19			10	TD
27	20	13	PU		
27	21	25	L		
27	22	17			
27	23	25	G		
28	1	11	P		
28	2			19	PU
28	3			6	
28	4	4	PU		
28	5	5			
28	6	7			
28	7	10	G		
29	1	13	P		
29	2			47	PU
29	3			19	
29	4			47	
29	5			19	
29	6			10	
29	7			45	
29	8	1	D		
29	9	1	PU		
29	10	17			
29	11	14			
29	12	6			
29	13	3			
29	14	13			
29	15	17			
29	16	28			
29	17			47	PU
29	18			38	
29	19			47	TD
29	20	1	PU		
29	21	13	G		
30	1	14	P		
30	2			26	PU
30	3			6	
30	4			82	
30	5			6	
30	6			81	
30	7			33	
30	8	5	D		
30	9	7	PU		
30	10	29			
30	11	11			
30	12	7			
30	13	5			
30	14	11			
30	15	37	G		
31	1	13	P		
31	2			6	PU
31	3			19	
31	4			9	
31	5			38	
31	6	6	D		
31	7	13	PU		
31	8	8			
31	9	1			
31	10	3			
31	11	8			
31	12	1	LG		
32	1	7	P		
32	2			47	PU
32	3			26	
32	4			33	
32	5			9	
32	6			26	
32	7			9	
32	8	37	D		
32	9	37	PU		
