point	Offense	Defense
14	17	
14	90	
14	5g	
15		19p
15	7pu	
15	23	
15	13	
15	42	
15	13	
15	23	
15	14	
15	13	
15	7	
15	13	
15	25	
15	14	
15		99pu
15		27
15		20
15		19
15		27
15		3
15		99g
16		2p
16	25pu	
16	33	
16	3	
16	64	
16	11	
16	42	
16	11	
16	38	
16	11	
16	33	
16	3	
16	64	
16	3	
16	64td	
16		2pu
16		12
16	42D	
16	42pu	
16	38	
16	42	
16	25	
16	64	
16	25	
16	33	
16	64	
16	38	
16	42	
16	3g	
17		1p
17	17pu	
17	61	
17	90	
17	45	
17	7	
17	45	
17	5	
17	7g	
18		20p
18	7pu	
18	13	
18	25	
18	14	
18	23	
18	3g	
19		1p
19	3pu	
19	12	
19		64pu
19		1
19		to
19		13pu
19		25
19		13
19		42
19		13
20		1p
20	61pu	
20	88	
20	45td	
20		2pu
20		1
20		2
20		64
20		2
20		6
20	88pu	
20	5	
20	88	
20	61	
20	90	
20	5	
20		2pu
20		16
20		76
20		1
20	45d	
20	61pu	
20	17	
20	90	
20	1	
20	90	
20	45	
20	17	
20	61	
20	5g	
21		99p
21	7pu	
21	23	
21	25	
21		42d
21		99pu
21		31
21		3
21	13pu	
21	14	
21	7	3f
21	13	
21	25	
21	23	
21	42	
21	23	
21	13	
21	7	
21	13	
21	11	
21	14	
21	25	
21	13	
21	7	
21	25	
21	14	
21	11	
21	42g	
22		6p
22	12pu	
22	23	
22	2	
22	23	
22	21	
22		6d
22		2pu
22		6
22		2
22		22lg
23		3p
23	88pu	
23	90	
23	88	
23	90	
23	45lg	
24		19p
24	7pu	
24	13	
24	25	
24	14	
24	7	
24	14	
24	7	
24	23	
24	13	
24	14	
24	42	
24	13	
24	7	
24	14td	
24		99pu
24		20
24		80
24	13pu	
24		14d
24		14
24		99g
25		2p
25	25pu	
25	33	
25	25	
25	33	
25	25	
25	33	
25	25	
25	38	
25	25	
25	33	
25	11	
25	38	
25	3	
25	11lg	
26		1p
26	7pu	
26	88	
26	61	
26	45	
26	5	
26	45	
26	61	
26	90lg	
27		19p
27	7pu	
27	13	
27	23	
27		99d
27		99pu
27		27
27		14
27	3pu	
27	23l	
27	42	
27	14	
27	to	
27	3pu	
27	25td	
27		99pu
27		19
27		14
27		80
27		14
27		3
27		20g
28		2OBP
28	33pu	
28	25	
28	76	
28	16	
28	38	
28		23d
28		23pu
28		3
28	16d	
28	16pu	
28	25	
28	38	
29		88OBP
29	13pu	
29	3	
29	42lg	
30		1p
30	14pu	
30	27	
30	19	
30	42	
30	14	
30	27	
30	3	
30	27	
30	19	
30	27	
30	3	
30	27	
30	14	
30	27	
30	31	
30	19g	
31		2p
31	13pu	
31	7	
31	3	
31	42l	
31	25g	
32		16p
32	61pu	
32	88	
32	45	
32	61	
32	90	
32	7td	
32		76pu
32		31
32		64
32		16
32		64
32		31
32		6
32		64
32		2
32		6
32		31
32	88d	
32	61pu	
32	45	
32	61	
32	1	
32	90	
32	61	
32		6d
32		76pu
32		64
32		2g
33		3p
33	3pu	
33	31	
33	99	
33	31	
33	99	
33	42g	
34		2OBP
34	13pu	
34	3lg	
35		1OBP
35	88pu	
35	5	
35	7	
35	17	
35	45	
35	90	
35	61g	
36		14p
36	7pu	
36	13	
36	25	
36	13	
36	3	
36	13	
36	3	
36	13	
36	7	
36	23	
36	7	
36	11	
36	42	
36	13	
36	3	
36		99pu
36		80
36		99
36		14
36		to
36		88pu
36		5
36		17
36		61
36		90
36		17g
37		2p
37	7pu	
37	13	
37	11	
37	42	
37	23	
37	3	
37	7	
37	3	
37	13	
37	7	
37	13	
37	11g	
38		16p
38	20pu	
38	99	
38	80lg	
39		19p
39	7pu	
39	23	
39	3	
39	23	
39	3	
39	7	
39	25	
39	7	
39	13	
39	25	
39	13	
39	25	
39	7	
39	42	
39	23	
39		99d
39		42pu
39		19l
39		42g
40		90p
40	13pu	
40	25	
40	13	
40	3	
40	42	
40	3	
40	23g	
41		16p
41	12pu	
41	2	
41	23	
41	2	
41	4	
41	21	
41	23	
41	2	
41	12	
41	2	
41	4g	
42		20p
42	7pu	
42	13	
42	23	
42	13	
42	3	
42	14	
42	3	
42	7g	
43		1p
43	88pu	
43	1g	
