point	event	pull_pnum	pull_code	recv_pnum	recv_code
33	7	32			
33	8	27			
33	9	32			
33	10	25			
33	11	6			
33	12	32			
33	13	21			
33	14	32			
33	15	21			
33	16	25	G		
34	1			21	PU
34	2			23	
34	3			16	
34	4			9	
34	5	12	PU		
34	6	5			
34	7	7			
34	8	31	TD		
34	9			33	PU
34	10			3	
34	11	12	PU		
34	12	31			
34	13	42	L		
34	14	19	G		
35	1	21	P		
35	2			2	PU
35	3			20	
35	4			7	
35	5			22	
35	6			20	
35	7			14	
35	8			20	
35	9			6	
35	10			2	
35	11	25	F		
35	12			31	
35	13			6	
35	14			14	
35	15			7	
35	16			2	
35	17			22	G
36	1	3	P		
36	2			99	PU
36	3			90	
36	4			2	
36	5			45	LG
37	1	61	P		
37	2			7	PU
37	3			13	
37	4			14	LG
38	1	16	OBP		
38	2			2	PU
38	3			14	
38	4			2	
38	5			45	
38	6			8	
38	7			2	
38	8			8	
38	9	31	D		
38	10	2	PU		
38	11	21			
38	12	28			
38	13	16			
38	14	31			
38	15	21			
38	16	28			
38	17	6	G		
39	1	3	P		
39	2			99	PU
39	3			14	
39	4			99	
39	5			90	
39	6			9	LG
40	1	21	P		
40	2			13	PU
40	3			7	
40	4			14	LG
41	1	20	P		
41	2			88	PU
41	3			2	
41	4			8	
41	5			45	
41	6			88	
41	7	20	D		
41	8	20	PU		
41	9	16			
41	10	21			
41	11			45	D
41	12			8	PU
41	13			14	
41	14			80	
41	15	2	D		
41	16	2			
41	17	64			
41	18	16			
41	19	64			
41	20	16			
41	21	31			
41	22	20			
41	23	2	G		
42	1	16	P		
42	2			12	PU
42	3			27	
42	4			12	
42	5			27	
42	6			5	
42	7			12	
42	8			5	
