poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr
71	1	32	6	7	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-72
71	1	32	7	8	ao	0	O-CTH	vanNH-72		O-CTH	vanNH-10
71	1	32	8	9	ao	0	O-CTH	vanNH-10		O-CTH	vanNH-8
71	1	32	9	10	ao	0	O-CTH	vanNH-8		O-G	vanNH-72
72	1	33	2	3	ao	0	O-PU	seaRM-3		O-CTH	seaRM-17
72	1	33	3	4	ao	0	O-CTH	seaRM-17		O-G	seaRM-48
73	1	34	2	3	ao	0	O-PU	vanNH-91		O-CTH	vanNH-22
73	1	34	3	4	ao	0	O-CTH	vanNH-22		O-CTH	vanNH-89
73	1	34	4	5	ao	0	O-CTH	vanNH-89		O-CTH	vanNH-13
73	1	34	5	6	ao	0	O-CTH	vanNH-13		O-G	vanNH-5
74	1	35	2	3	ao	0	O-PU	seaRM-3		O-CTH	seaRM-5
74	1	35	3	4	ao	0	O-CTH	seaRM-5		O-CTH	seaRM-6
74	1	35	4	5	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-3
74	1	35	5	6	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-25
74	1	35	6	7	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-17
74	1	35	7	8	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-3
74	1	35	8	9	ao	0	O-CTH	seaRM-3		O-CTH	seaRM-5
74	1	35	9	10	ao	0	O-CTH	seaRM-5		O-CTH	seaRM-20
74	1	35	10	10	an	-1	O-CTH	seaRM-20		NA	seaRM-20
75	2	35	11	12	ao	0	O-PU	vanNH-18		O-CTH	vanNH-45
75	2	35	12	13	ao	0	O-CTH	vanNH-45		O-CTH	vanNH-75
75	2	35	13	14	ao	0	O-CTH	vanNH-75		O-CTH	vanNH-8
75	2	35	14	15	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-18
75	2	35	15	16	ao	0	O-CTH	vanNH-18		D-D	vanNH-27
76	3	35	17	18	ao	0	O-PU	seaRM-3		O-CTH	seaRM-20
76	3	35	18	19	ao	0	O-CTH	seaRM-20		O-CTH	seaRM-25
76	3	35	19	20	ao	0	O-CTH	seaRM-25		O-CTH	seaRM-5
76	3	35	20	21	ao	0	O-CTH	seaRM-5		O-CTH	seaRM-3
76	3	35	21	21	an	-1	O-CTH	seaRM-3		NA	seaRM-3
77	4	35	22	23	ao	0	O-PU	vanNH-18		O-CTH	vanNH-45
77	4	35	23	24	ao	0	O-CTH	vanNH-45		O-CTH	vanNH-8
77	4	35	24	25	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-33
77	4	35	25	26	ao	0	O-CTH	vanNH-33		D-D	vanNH-3
78	5	35	28	29	ao	0	O-PU	seaRM-3		O-CTH	seaRM-17
78	5	35	29	30	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-6
78	5	35	30	31	ao	0	O-CTH	seaRM-6		O-CTH	seaRM-17
78	5	35	31	32	ao	0	O-CTH	seaRM-17		O-CTH	seaRM-5
78	5	35	32	32	an	-1	O-CTH	seaRM-5		NA	seaRM-5
79	6	35	33	34	ao	0	O-PU	vanNH-8		O-CTH	vanNH-18
79	6	35	34	35	ao	0	O-CTH	vanNH-18		O-CTH	vanNH-31
79	6	35	35	36	ao	0	O-CTH	vanNH-31		O-CTH	vanNH-81
79	6	35	36	37	ao	0	O-CTH	vanNH-81		O-CTH	vanNH-8
79	6	35	37	38	ao	0	O-CTH	vanNH-8		O-CTH	vanNH-75
79	6	35	38	39	ao	0	O-CTH	vanNH-75		O-CTH	vanNH-81
79	6	35	39	40	ao	0	O-CTH	vanNH-81		D-D	vanNH-99
80	7	35	41	42	ao	0	O-PU	seaRM-3		O-G	seaRM-99
81	1	36	2	3	ao	0	O-PU	vanNH-5		O-CTH	vanNH-91
81	1	36	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-22
81	1	36	4	4	an	-1	O-CTH	vanNH-22		NA	vanNH-22
82	2	36	5	6	ao	0	O-PU	seaRM-35		O-CTH	seaRM-29
82	2	36	6	7	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-35
82	2	36	7	8	ao	0	O-CTH	seaRM-35		O-CTH	seaRM-29
82	2	36	8	9	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-35
82	2	36	9	11	ao	1	O-CTH	seaRM-35	D-F	O-CTH	seaRM-29
82	2	36	11	12	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-21
82	2	36	12	14	ao	1	O-CTH	seaRM-21	D-F	O-CTH	seaRM-29
82	2	36	14	15	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-21
82	2	36	15	16	ao	0	O-CTH	seaRM-21		O-CTH	seaRM-28
82	2	36	16	17	ao	0	O-CTH	seaRM-28		O-CTH	seaRM-23
82	2	36	17	18	ao	0	O-CTH	seaRM-23		O-CTH	seaRM-29
82	2	36	18	19	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-28
82	2	36	19	20	ao	0	O-CTH	seaRM-28		O-CTH	seaRM-29
82	2	36	20	21	ao	0	O-CTH	seaRM-29		O-CTH	seaRM-21
82	2	36	21	22	ao	0	O-CTH	seaRM-21		O-CTH	seaRM-13
82	2	36	22	23	ao	0	O-CTH	seaRM-13		O-CTH	seaRM-29
82	2	36	23	24	ao	0	O-CTH	seaRM-29		O-G	seaRM-9
83	1	37	2	3	ao	0	O-PU	vanNH-89		O-CTH	vanNH-91
83	1	37	3	4	ao	0	O-CTH	vanNH-91		O-CTH	vanNH-5
83	1	37	4	5	ao	0	O-CTH	vanNH-5		O-TD	vanNH-18
84	2	37	6	7	ao	0	O-PU	seaRM-10		O-CTH	seaRM-00
84	2	37	7	8	ao	0	O-CTH	seaRM-00		O-CTH	seaRM-4
84	2	37	8	9	ao	0	O-CTH	seaRM-4		O-G	seaRM-23
85	1	38	2	3	ao	0	O-PU	vanNH-33		O-CTH	vanNH-75
85	1	38	3	4	ao	0	O-CTH	vanNH-75		O-CTH	vanNH-31
85	1	38	4	4	an	-1	O-CTH	vanNH-31		NA	vanNH-31
86	2	38	5	5	an	-1	O-PU	seaRM-4		NA	seaRM-4
