point	event	pull_pnum	pull_code	recv_pnum	recv_code
14	13	6			
14	14	4			
14	15	17			
14	16	6			
14	17	27			
14	18	1			
14	19	4			
14	20			17	D
14	21			17	
14	22			8	
14	23			1	
14	24			21	
14	25			8	
14	26			1	
14	27			8	
14	28			1	
14	29			21	
14	30			1	
14	31			64	
14	32			1	
14	33			21	
14	34			1	
14	35			21	
14	36			9	G
15	1	18	P		
15	2			14	PU
15	3			2	
15	4			90	
15	5			2	
15	6			99	
15	7			8	
15	8			99	
15	9			2	
15	10			90	
15	11			14	
15	12	27	D		
15	13	18	PU		
15	14	27			
15	15	11			
15	16	25	G		
16	1	43	P		
16	2			88	PU
16	3			99	
16	4			88	
16	5			45	
16	6			99	
16	7			8	L
16	8			45	G
17	1	61	P		
17	2			21	PU
17	3			13	
17	4			77	
17	5			7	
17	6			13	
17	7			7	
17	8			77	
17	9			7	
17	10			35	
17	11			13	
17	12			77	TD
17	13	12	PU		
17	14	42			
17	15	22			
17	16		TO		
17	17	2	PU		
17	18	99			
17	19	5			
17	20	45			
17	21	88			
17	22	8			
17	23	88			
17	24	5			
17	25	90			
17	26	5			
17	27			12	PU
17	28			11	
17	29	45	F		
17	30	45	SO		
17	31			25	SO
17	32	17	SI		
17	33			1	SI
17	34			1	PU
17	35			12	G
18	1	18	P		
18	2			90	PU
18	3			99	
18	4			2	
18	5	6	D		
18	6	6			
18	7	5			
18	8		TO		
18	9	1	PU		
18	10	17			
18	11	13			
18	12	77			
18	13	13	G		
19	1	43	P		
19	2			2	PU
19	3			90	
19	4			2	
20	1	11	P		
20	2			2	PU
20	3			99	
20	4			9	
20	5			99	
20	6			90	
20	7			2	LG
21	1	61	P		
21	2			7	PU
21	3			13	
21	4			1	
21	5			13	
21	6			21	
21	7			1	
21	8			21	
21	9			17	
21	10			77	
21	11			7	
21	12			21	
21	13			7	
21	14			9	
21	15			1	
21	16			13	
21	17			77	
21	18			7	
21	19			21	
21	20			7	
21	21			21	
21	22			1	
21	23			77	G
22	1	18	P		
22	2			88	PU
22	3			99	
22	4			45	
22	5			2	
22	6			9	L
22	7			45	G
23	1	4	OBP		
23	2			13	PU
23	3			17	
23	4			21	
23	5			35	
23	6			21	
23	7			00	
23	8	31	F		
23	9			77	
23	10	4	HB		
23	11	27	PU		
23	12	31			
23	13		TO		
23	14	99	PU		
23	15	90	G		
24	1	22	P		
24	2			13	PU
24	3			1	
24	4			21	
24	5			7	
24	6			13	
24	7			7	
24	8			13	
24	9			1	
24	10			9	
24	11			7	
24	12			77	
24	13			17	
24	14			1	
24	15			13	
24	16			1	
24	17	32	D		
24	18	32			
24	19	5			
24	20	22			
24	21	5			
24	22	22			
24	23	12			
24	24	7			
24	25			13	PU
24	26			7	
24	27			21	
24	28			1	
24	29			17	
24	30			13	
24	31			21	
24	32			7	
24	33			13	
24	34			77	G
25	1	18	P		
25	2			14	PU
25	3			99	
25	4			14	
25	5			99	
25	6			8	LG
26	1	4	P		
26	2			21	PU
26	3			00	
26	4			1	
26	5			64	
26	6			00	
26	7	27	PU		
26	8	6			
26	9	27			
26	10	1			
26	11	27			
26	12	1			
26	13	17			
26	14	31			
26	15	6			
26	16	4			
26	17	25	G		
27	1	61	P		
27	2			8	PU
27	3			7	
27	4			17	
27	5			77	
27	6			12	
27	7			7	
27	8			8	
27	9			7	
27	10			9	G
28	1	11	P		
28	2			88	PU
28	3			99	
28	4			88	
28	5			14	
28	6			45	
28	7			14	
28	8			99	
28	9			14	
28	10			45	
28	11			99	
28	12			88	
28	13			99	
28	14			14	
28	15			8	
28	16			99	
28	17			90	G
29	1	22	P		
29	2			1	PU
29	3			13	
29	4	4	D		
29	5	27			
29	6			64	D
29	7			1	PU
29	8	1	PU		
29	9			64	D
29	10			1	PU
29	11			64	G
30	1	18	P		
30	2			14	PU
30	3			2	
30	4	5	F		
30	5	43	D		
30	6	21	PU		
30	7	43			
31	1	21	P		
31	2			7	PU
31	3			13	
31	4			21	
31	5			77	
31	6			7	
31	7			21	
31	8			7	
31	9			13	
31	10			17	
31	11			13	
31	12			21	TD
31	13	32	PU		
31	14	19			
31	15	32			
31	16	61			
31	17	32			
31	18	12			
31	19	61			
31	20	19			
31	21	42			
31	22	12			
31	23	61			
31	24	12			
31	25	32	G		
32	1	22	P		
32	2			00	PU
32	3			35	
32	4	1	F		
32	5	6	D		
32	6	6	PU		
32	7	17	L		
32	8	31	G		
33	1	22	P		
33	2			13	PU
33	3			7	
33	4			21	
33	5			3	
33	6			17	
33	7	42	D		
33	8	32	PU		
33	9	42			
33	10	27			
33	11	32			
33	12	7			
33	13	1			
33	14	22			
33	15			17	D
33	16	7	SO		
33	17			17	SO
33	18	4	SI		
33	19			64	SI
33	20			13	PU
33	21			1	
33	22			13	
33	23			1	
33	24			7	
33	25			13	
33	26			77	L
33	27			64	
33	28			1	
33	29	22	D		
33	30	32	PU		
33	31	22			
33	32	4	L		
33	33	22			
33	34	32			
33	35	42	G		
34	1	61	P		
34	2			12	PU
34	3			00	
34	4			12	
34	5			35	
34	6			00	
34	7			18	
34	8			35	
34	9			8	
34	10			27	
34	11			35	G
35	1	11	P		
35	2			88	PU
35	3			99	
35	4			9	
35	5			45	TD
35	6	88	PU		
35	7	5			
35	8	11			
35	9	88			
35	10			99	D
35	11			99	PU
35	12			88	
35	13			8	
35	14			88	
35	15			90	
35	16			99	G
36	1	22	P		
36	2			13	PU
36	3			1	
36	4			17	
36	5			77	
36	6			1	
36	7			13	
36	8			17	G
37	1	18	P		
37	2			88	PU
37	3			2	
37	4			88	
37	5			2	
37	6			88	
37	7			8	
37	8			2	
37	9			90	
37	10			2	
37	11			90	
37	12			88	
37	13			14	
37	14			8	
37	15			45	
37	16			88	TD
37	17	12	PU		
37	18	88			
37	19	11			
37	20	12			
37	21	29			
37	22	12			
37	23	29			
37	24			2	D
37	25				TO
37	26			99	PU
37	27			88	
37	28			2	
37	29			8	
37	30	12	D		
37	31	12	PU		
37	32	21	G		
38	1	43	P		
38	2			2	PU
38	3			99	
38	4			90	
38	5			99	
38	6			90	
38	7			8	LG
39	1	22	P		
39	2			7	PU
39	3			13	
39	4			17	
39	5			1	
39	6			13	
39	7			7	
39	8			17	
39	9				TO
39	10			13	PU
