point	Offense	Defense
31	27	
31	13	
31	21	
31	14	
31	13	
31	27	
31	11	
31	27	
31	13g	
32		18p
32	20pu	
32	13	
32		29d
32		12pu
32		5
32		18
32		8
32		18
32	42d	
32	25pu	
32	27	
32	23	
32	14	
32	23	
32	27	
32	25	
32	13	
32	25	
32	to	
32	13pu	
32	20	
32	25	
32	20	
32	27	
32	23	
32	13g	
33		1p
33	13pu	
33	21	
33	3	
33	13	
33	1	
33	'00	
33	9	
33	13	
33		16d
33	9so	
33	27si	
33		20pu
33		1
33		21
33		76
33		20
33		76
33		16
33		31
33		76
33		1
33		76
33		16
33		22
33		21
33		20
33		16
33		31
33		20
33		21
33	'00d	
33	13pu	
33	1	
33	64	31f
33	1	
33	11g	
34		18p
34	13pu	
34	42	
35		43p
35	20pu	
35	13	
35	25	
35	13	
35	20	
35	13	
35	20	
35	23	
35	20	
35	14	
35	42g	
36		1p
36	13pu	
36	'00	
36	21	
36	64	
36	9	
36	1	2f
36	'00	
36		22pu
36		1
36		22so
36		11si
36	13pu	
36	21	
36	'00	
36	3	
36	64	
36	13lg	
37		18p
37	13pu	
37	20	
37	27	
37	20	
37	13	
37	20	
37	23	
37	14	
37	13	
37	27	
37	13	
37	25	
37	20	
37	27	
37	20	
37	13	
37		to
37		1pu
37		13
37		21
37		64l
37		1
37		9g
38		43obp
38	13pu	
38	20td	
38		88pu
38		12
38		21g
39		43p
39	20pu	
39	23	
39	25	
39	27	
39	14	
39	27	
39	13	
39	27	
39	25	
39	13g	
40		1p
40	8pu	
40	13	
40	1	
40	8	
40	21	
40	1	
40	64	
40	6	
40	13	
40	21f	3pu
40	21f	2
40		3vtt
40	1pu	
40	8	
40	21	
40	8g	
41		18obp
41	13pu	
41	27	
41	23	25f
41	25	
41	13	
41	14	
41	13	
41	25	
41	23	
41	27	
41		27d
41		14pu
41		to
41		13pu
41		1
41		64
41		3
41	6d	
41	6PU	
41	16	
41	31	
41	2	
41	10g	
42		3p
42	8pu	
42	13	
42	21	
42	43td	
42		7pu
42	21d	
42	21PU	
42	13	
42		7d
42		38pu
42		7
42		22
42		38
42	8pu	
42	13	
42	1	
42	3	
42		21pu
42		3
42		21l
42		8
42		22g
43		1p
43	12pu	
43	14	
43		1pu
43		2
43		6
43		16
43		2
43		1
