point	event	pull_pnum	pull_code	recv_pnum	recv_code
28	17	23			
28	18	24			
28	19	29			
28	20	18			
28	21	21	TD		
28	22			14	PU
28	23	29	D		
28	24	29	PU		
28	25	23	G		
29	1	24	OBP		
29	2			8	PU
29	3			1	
29	4			8	
29	5			18	
29	6			8	
29	7			16	
29	8			7	
29	9			1	G
30	1	12	P		
30	2			00	PU
30	3			20	
30	4			51	L
30	5			6	
30	6			20	
30	7			6	
30	8			51	G
31	1	29	P		
31	2			1	PU
31	3			11	
31	4			8	
31	5			2	
31	6			34	
31	7			57	
31	8			34	
31	9			83	
31	10	6	PU		
31	11	12			
31	12	23			
31	13			8	PU
31	14	12	D		
31	15	29	TO		
31	16	20	PU		
31	17	51			
31	18	20			
31	19			12	PU
31	20			25	
31	21			85	
31	22			25	
31	23			85	
31	24			21	
31	25			18	
31	26			85	TD
31	27	20	PU		
31	28			12	D
31	29			12	PU
31	30			21	
31	31			11	
31	32			12	
31	33	20	PU		
31	34	00			
31	35	20			
31	36	00			
31	37	25			
31	38	51			
31	39	99			
31	40			11	D
31	41			11	PU
31	42			21	
32	1	24	P		
32	2			88	PU
32	3			14	
32	4			34	
32	5			57	
32	6			8	
32	7			14	
32	8			34	
32	9			57	
32	10			8	
32	11			14	
32	12			24	
32	13			34	
32	14			57	G
33	1	12	OBP		
33	2			20	PU
33	3			17	
33	4			5	
33	5			6	
33	6	46	D		
33	7	34	PU		
33	8	18			
33	9	34			
33	10	85			
33	11	46			
33	12	34			
33	13			6	D
33	14			00	PU
33	15			20	
33	16			00	
33	17			20	
33	18			5	
33	19			99	
33	20			6	G
34	1	29	P		
34	2			88	PU
34	3			34	
34	4			21	
34	5			19	
34	6			24	
34	7	12	F		
34	8			21	
34	9			24	G
35	1	12	P		
35	2			17	PU
35	3			20	
35	4			5	
35	5			5	VTT
35	6	17	PU		
35	7	18			
35	8	37	G		
36	1	12	P		
36	2			00	PU
36	3			20	
36	4	2	PU		
36	5	17			
36	6	12			
36	7	18			
36	8	12	TO		
36	9	8	PU		
36	10			21	D
36	11			29	PU
36	12			23	
36	13			29	
36	14			24	
36	15	18	F		
36	16	34	HB		
36	17	34	PU		
36	18	24	L		
36	19	11	G		
37	1	12	P		
37	2			00	PU
37	3			20	
37	4			6	
37	5			17	
37	6			00	
37	7			20	
37	8			00	
37	9			20	
37	10			00	
37	11			99	
37	12			25	
37	13			5	
37	14			00	
37	15			20	
37	16			99	G
38	1	24	P		
38	2			14	PU
38	3			83	
38	4			14	
38	5	21	PU		
38	6	29			
38	7	18			
38	8	24			
38	9		TO		
38	10	20	PU		
38	11	00			
38	12	17			
38	13	6	G		
39	1	24	P		
39	2			83	PU
39	3			88	
39	4			34	L
39	5			88	
39	6			11	
39	7			88	
39	8			57	
39	9			83	G
40	1	34	P		
40	2			00	PU
40	3			20	
40	4			17	
40	5			6	
40	6	25	D		
40	7	34	PU		
40	8			5	F
40	9	21	L		
40	10	34			
40	11	18			
40	12	37	TD		
40	13			20	PU
40	14	34	D		
40	15	34	PU		
40	16	18	G		
41	1	34	P		
41	2			17	PU
41	3			20	
41	4			5	TD
41	5	34	PU		
41	6	12			
41	7	85	TO		
41	8	8	PU		
41	9	34			
41	10	8			
41	11	11			
41	12	83			
41	13	34	G		
42	1	46	OBP		
42	2			17	PU
42	3			20	
42	4			17	
43	1	12	P		
43	2			17	PU
43	3			20	
43	4			17	
43	5			99	
43	6			51	
43	7	16	TO		
43	8	25	PU		
43	9	18	TD		
43	10			20	PU
43	11			00	
43	12			20	
43	13			6	
43	14			99	
43	15			20	
43	16			17	
43	17			20	
43	18			00	
43	19			20	
43	20			00	
43	21			99	
43	22	21	D		
43	23	34	PU		
43	24			25	D
43	25			20	PU
43	26			99	
43	27			25	
43	28			6	G
44	1	24	P		
44	2			11	PU
44	3	29	PU		
44	4	24	G		
45	1	29	P		
45	2			11	PU
45	3			34	
45	4			14	
45	5			11	
45	6			14	
45	7			18	
45	8			34	
45	9			19	
45	10			8	
45	11			24	
45	12			8	
45	13			34	
45	14			11	
45	15			34	
45	16	51	D		
45	17	25	PU		
45	18	16			
45	19			24	D
45	20			34	PU
45	21			14	TD
45	22	21	PU		
45	23			11	TO
45	24			11	PU
45	25			34	
45	26			24	LG
46	1	12	P		
46	2			20	PU
46	3			17	TD
