game	poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
2014-04-12_nykRM-at-bosWC	51	3	21	20	21	ao	0	O-PU	nykRM-6		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	51	3	21	21	22	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	51	3	21	22	23	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	51	3	21	23	24	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	51	3	21	24	25	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-44	TRUE	compl
2014-04-12_nykRM-at-bosWC	51	3	21	25	26	ao	0	O-CTH	nykRM-44		O-G	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	2	3	ao	0	O-PU	bosWC-00		O-CTH	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	4	5	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-9	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	5	6	ao	0	O-CTH	bosWC-9		O-CTH	bosWC-17	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	6	7	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	7	8	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-00	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	8	9	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	9	10	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	10	11	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-17	TRUE	compl
2014-04-12_nykRM-at-bosWC	52	1	22	11	12	ao	0	O-CTH	bosWC-17		O-G	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	53	1	23	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	53	1	23	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	53	1	23	4	5	ao	0	O-CTH	nykRM-6		O-TD	nykRM-14	TRUE	drop
2014-04-12_nykRM-at-bosWC	54	2	23	6	7	ao	0	O-PU	bosWC-14		O-CTH	bosWC-11	TRUE	compl
2014-04-12_nykRM-at-bosWC	54	2	23	7	8	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-18	TRUE	compl
2014-04-12_nykRM-at-bosWC	54	2	23	8	8	an	-1	O-CTH	bosWC-18		NA	bosWC-18	TRUE	taway
2014-04-12_nykRM-at-bosWC	55	3	23	9	10	ao	0	O-PU	nykRM-18		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	55	3	23	10	11	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	55	3	23	11	11	an	-1	O-CTH	nykRM-6		NA	nykRM-6	TRUE	taway
2014-04-12_nykRM-at-bosWC	56	4	23	12	13	ao	0	O-PU	bosWC-14		O-CTH	bosWC-88	TRUE	compl
2014-04-12_nykRM-at-bosWC	56	4	23	13	14	ao	0	O-CTH	bosWC-88		O-CTH	bosWC-5	TRUE	compl
2014-04-12_nykRM-at-bosWC	56	4	23	14	15	ao	0	O-CTH	bosWC-5		O-CTH	bosWC-18	TRUE	compl
2014-04-12_nykRM-at-bosWC	56	4	23	15	16	ao	0	O-CTH	bosWC-18		O-G	bosWC-11	TRUE	compl
2014-04-12_nykRM-at-bosWC	57	1	24	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	57	1	24	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	57	1	24	4	5	ao	0	O-CTH	nykRM-4		O-G	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	58	1	25	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	58	1	25	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	58	1	25	4	5	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	58	1	25	5	6	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-77	TRUE	compl
2014-04-12_nykRM-at-bosWC	58	1	25	6	7	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	58	1	25	7	8	ao	0	O-CTH	bosWC-13		O-G	bosWC-3	TRUE	compl
2014-04-12_nykRM-at-bosWC	59	1	26	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	59	1	26	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	59	1	26	4	5	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	59	1	26	5	6	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-26	TRUE	compl
2014-04-12_nykRM-at-bosWC	59	1	26	6	7	ao	0	O-CTH	nykRM-26		O-G	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	2	3	ao	0	O-PU	bosWC-00		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-9	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	4	5	ao	0	O-CTH	bosWC-9		O-CTH	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	5	6	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	6	7	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	7	8	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-00	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	8	9	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	9	10	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-17	TRUE	compl
2014-04-12_nykRM-at-bosWC	60	1	27	10	11	ao	0	O-CTH	bosWC-17		O-G	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	61	1	28	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	61	1	28	3	3	an	-1	O-CTH	nykRM-19		NA	nykRM-19	TRUE	taway
2014-04-12_nykRM-at-bosWC	62	2	28	4	5	ao	0	O-PU	bosWC-12		O-CTH	bosWC-10	TRUE	compl
2014-04-12_nykRM-at-bosWC	62	2	28	5	6	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-29	TRUE	compl
2014-04-12_nykRM-at-bosWC	62	2	28	6	7	ao	0	O-CTH	bosWC-29		O-CTH	bosWC-12	TRUE	compl
2014-04-12_nykRM-at-bosWC	62	2	28	7	8	ao	0	O-CTH	bosWC-12		O-CTH	bosWC-29	TRUE	compl
2014-04-12_nykRM-at-bosWC	62	2	28	8	9	ao	0	O-CTH	bosWC-29		O-CTH	bosWC-27	TRUE	compl
2014-04-12_nykRM-at-bosWC	62	2	28	9	9	an	-1	O-CTH	bosWC-27		NA	bosWC-27	TRUE	taway
2014-04-12_nykRM-at-bosWC	63	3	28	10	11	ao	0	O-PU	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	63	3	28	11	12	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	63	3	28	12	12	an	-1	O-CTH	nykRM-19		NA	nykRM-19	TRUE	taway
2014-04-12_nykRM-at-bosWC	64	4	28	13	14	ao	0	O-PU	bosWC-12		O-CTH	bosWC-10	TRUE	compl
2014-04-12_nykRM-at-bosWC	64	4	28	14	15	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-12	TRUE	compl
2014-04-12_nykRM-at-bosWC	64	4	28	15	16	ao	0	O-CTH	bosWC-12		O-TO	bosWC-27	TRUE	compl
2014-04-12_nykRM-at-bosWC	64	4	28	17	18	ao	0	O-PU	bosWC-1		O-G	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	65	1	29	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	65	1	29	3	4	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	65	1	29	4	5	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	65	1	29	5	6	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-33	TRUE	compl
2014-04-12_nykRM-at-bosWC	65	1	29	6	7	ao	0	O-CTH	nykRM-33		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	65	1	29	7	8	ao	0	O-CTH	nykRM-41		D-D	bosWC-5	TRUE	defd
2014-04-12_nykRM-at-bosWC	66	2	29	9	10	ao	0	O-PU	bosWC-5		O-CTH	bosWC-11	TRUE	compl
2014-04-12_nykRM-at-bosWC	66	2	29	10	11	ao	0	O-CTH	bosWC-11		O-G	bosWC-25	TRUE	compl
2014-04-12_nykRM-at-bosWC	67	1	30	2	3	ao	0	O-PU	nykRM-27		O-CTH	nykRM-82	TRUE	compl
2014-04-12_nykRM-at-bosWC	67	1	30	3	4	ao	0	O-CTH	nykRM-82		D-D	bosWC-12	TRUE	defd
2014-04-12_nykRM-at-bosWC	68	2	30	5	6	ao	0	O-PU	bosWC-12		O-CTH	bosWC-10	TRUE	compl
2014-04-12_nykRM-at-bosWC	68	2	30	6	7	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-43	TRUE	compl
2014-04-12_nykRM-at-bosWC	68	2	30	7	8	ao	0	O-CTH	bosWC-43		D-D	nykRM-47	TRUE	defd
2014-04-12_nykRM-at-bosWC	69	3	30	9	10	ao	0	O-PU	nykRM-47		O-CTH	nykRM-82	TRUE	compl
2014-04-12_nykRM-at-bosWC	69	3	30	10	11	ao	0	O-CTH	nykRM-82		O-CTH	nykRM-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	69	3	30	11	11	an	-1	O-CTH	nykRM-13		NA	nykRM-13	TRUE	taway
2014-04-12_nykRM-at-bosWC	70	4	30	12	13	ao	0	O-PU	bosWC-12		O-CTH	bosWC-10	TRUE	compl
2014-04-12_nykRM-at-bosWC	70	4	30	13	14	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-12	TRUE	compl
2014-04-12_nykRM-at-bosWC	70	4	30	14	15	ao	0	O-CTH	bosWC-12		O-CTH	bosWC-27	TRUE	compl
2014-04-12_nykRM-at-bosWC	70	4	30	15	16	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-29	TRUE	compl
2014-04-12_nykRM-at-bosWC	70	4	30	16	17	ao	0	O-CTH	bosWC-29		O-G	bosWC-64	TRUE	compl
2014-04-12_nykRM-at-bosWC	71	1	31	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	71	1	31	3	4	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	71	1	31	4	5	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-26	TRUE	compl
2014-04-12_nykRM-at-bosWC	71	1	31	5	6	ao	0	O-CTH	nykRM-26		D-D	bosWC-77	TRUE	defd
2014-04-12_nykRM-at-bosWC	72	1	32	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	4	5	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	5	6	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	6	7	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	7	8	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	8	9	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	9	10	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	10	11	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	11	12	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	12	13	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	13	14	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	14	15	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	15	16	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	72	1	32	16	17	ao	0	O-CTH	nykRM-6		O-G	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	2	3	ao	0	O-PU	bosWC-7		O-CTH	bosWC-00	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	3	4	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	4	5	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-9	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	5	6	ao	0	O-CTH	bosWC-9		O-CTH	bosWC-00	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	6	7	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	7	8	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	8	9	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	9	10	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	10	11	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	11	12	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	12	13	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-17	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	13	14	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	73	1	33	14	15	ao	0	O-CTH	bosWC-21		O-G	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	3	4	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	4	5	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	5	6	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	6	7	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	7	8	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	8	9	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	9	10	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	74	1	34	10	11	ao	0	O-CTH	nykRM-41		O-G	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	75	1	35	2	3	ao	0	O-PU	bosWC-00		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	75	1	35	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-3	TRUE	compl
2014-04-12_nykRM-at-bosWC	75	1	35	4	5	ao	0	O-CTH	bosWC-3		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	75	1	35	5	6	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	75	1	35	6	6	an	-1	O-CTH	bosWC-21		NA	bosWC-21	TRUE	taway
2014-04-12_nykRM-at-bosWC	76	2	35	7	8	ao	0	O-PU	nykRM-22		O-CTH	nykRM-47	TRUE	compl
2014-04-12_nykRM-at-bosWC	76	2	35	8	9	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-15	TRUE	compl
2014-04-12_nykRM-at-bosWC	76	2	35	9	10	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-22	TRUE	compl
2014-04-12_nykRM-at-bosWC	76	2	35	10	11	ao	0	O-CTH	nykRM-22		O-CTH	nykRM-15	TRUE	compl
2014-04-12_nykRM-at-bosWC	76	2	35	11	11	an	-1	O-CTH	nykRM-15		NA	nykRM-15	TRUE	taway
2014-04-12_nykRM-at-bosWC	77	3	35	12	13	ao	0	O-PU	bosWC-13		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	77	3	35	13	14	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	77	3	35	14	15	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	77	3	35	15	16	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-3	TRUE	compl
2014-04-12_nykRM-at-bosWC	77	3	35	16	17	ao	0	O-CTH	bosWC-3		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	77	3	35	17	18	ao	0	O-CTH	bosWC-1		O-G	bosWC-77	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	3	4	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	4	5	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	6	7	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	7	8	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-26	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	8	9	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	9	10	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	10	11	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	11	12	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	12	13	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-26	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	13	14	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	14	15	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	15	16	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	78	1	36	16	17	ao	0	O-CTH	nykRM-19		O-G	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	2	3	ao	0	O-PU	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-9	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	4	5	ao	0	O-CTH	bosWC-9		O-CTH	bosWC-17	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	5	6	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	6	7	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	7	8	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-17	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	8	9	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	9	10	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-77	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	10	11	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-7	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	11	12	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	12	13	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	13	14	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-9	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	14	15	ao	0	O-CTH	bosWC-9		O-CTH	bosWC-21	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	15	16	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	79	1	37	16	17	ao	0	O-CTH	bosWC-1		O-G	bosWC-17	TRUE	compl
2014-04-12_nykRM-at-bosWC	80	1	38	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	80	1	38	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	80	1	38	4	5	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	80	1	38	5	6	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-1	TRUE	compl
2014-04-12_nykRM-at-bosWC	80	1	38	6	7	ao	0	O-CTH	nykRM-1		O-TD	nykRM-4	TRUE	drop
2014-04-12_nykRM-at-bosWC	81	2	38	8	9	ao	0	O-PU	bosWC-12		O-CTH	bosWC-37	TRUE	compl
2014-04-12_nykRM-at-bosWC	81	2	38	9	10	ao	0	O-CTH	bosWC-37		O-CTH	bosWC-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	81	2	38	10	11	ao	0	O-CTH	bosWC-6		O-CTH	bosWC-27	TRUE	compl
2014-04-12_nykRM-at-bosWC	81	2	38	11	12	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-64	TRUE	compl
2014-04-12_nykRM-at-bosWC	81	2	38	12	13	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-12	TRUE	compl
2014-04-12_nykRM-at-bosWC	81	2	38	13	14	ao	0	O-CTH	bosWC-12		O-CTH	bosWC-10	TRUE	compl
2014-04-12_nykRM-at-bosWC	81	2	38	14	14	an	-1	O-CTH	bosWC-10		NA	bosWC-10	TRUE	taway
2014-04-12_nykRM-at-bosWC	82	3	38	15	16	ao	0	O-PU	nykRM-6		O-CTH	nykRM-4	TRUE	compl
2014-04-12_nykRM-at-bosWC	82	3	38	16	16	an	-1	O-CTH	nykRM-4		NA	nykRM-4	TRUE	taway
2014-04-12_nykRM-at-bosWC	83	4	38	17	18	ao	0	O-PU	bosWC-12		O-CTH	bosWC-43	TRUE	compl
2014-04-12_nykRM-at-bosWC	83	4	38	18	18	an	-1	O-CTH	bosWC-43		NA	bosWC-43	TRUE	taway
2014-04-12_nykRM-at-bosWC	84	5	38	19	20	ao	0	O-PU	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	84	5	38	20	21	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	84	5	38	21	22	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-14	TRUE	compl
2014-04-12_nykRM-at-bosWC	84	5	38	22	23	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-41	TRUE	compl
2014-04-12_nykRM-at-bosWC	84	5	38	23	24	ao	0	O-CTH	nykRM-41		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	84	5	38	24	25	ao	0	O-CTH	nykRM-19		D-D	bosWC-6	TRUE	defd
2014-04-12_nykRM-at-bosWC	85	6	38	26	27	ao	0	O-PU	bosWC-12		O-CTH	bosWC-27	TRUE	compl
2014-04-12_nykRM-at-bosWC	85	6	38	27	28	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-43	TRUE	compl
2014-04-12_nykRM-at-bosWC	85	6	38	28	29	ao	0	O-CTH	bosWC-43		O-CTH	bosWC-27	TRUE	compl
2014-04-12_nykRM-at-bosWC	85	6	38	29	30	ao	0	O-CTH	bosWC-27		O-G	bosWC-43	TRUE	compl
2014-04-12_nykRM-at-bosWC	86	1	39	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-2	TRUE	compl
2014-04-12_nykRM-at-bosWC	86	1	39	3	4	ao	0	O-CTH	nykRM-2		O-CTH	nykRM-19	TRUE	compl
2014-04-12_nykRM-at-bosWC	86	1	39	4	5	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-04-12_nykRM-at-bosWC	86	1	39	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-22	TRUE	compl
2014-04-12_nykRM-at-bosWC	86	1	39	6	7	ao	0	O-CTH	nykRM-22		O-G	nykRM-19	TRUE	compl
