game	period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code	n_events	huck	score	scor_team	who	a_code	b_code
2014-05-17_wdcCT-at-nykRM	2	17	wdcCT	6	39	2	wdcCT	wdcCT	1	TD	2	FALSE	FALSE	NA	d_line	TD	off -
2014-05-17_wdcCT-at-nykRM	2	17	wdcCT	15	40	3	nykRM	nykRM	4	G	9	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	2	18	nykRM	6	41	1	wdcCT	nykRM	10	D	6	FALSE	FALSE	NA	o_line	D	def +
2014-05-17_wdcCT-at-nykRM	2	18	nykRM	9	42	2	nykRM	nykRM	10	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-05-17_wdcCT-at-nykRM	2	18	nykRM	16	43	3	wdcCT	wdcCT	88	TD	7	FALSE	FALSE	NA	o_line	TD	off -
2014-05-17_wdcCT-at-nykRM	2	18	nykRM	19	44	4	nykRM	wdcCT	14	D	3	FALSE	FALSE	NA	d_line	D	def +
2014-05-17_wdcCT-at-nykRM	2	18	nykRM	27	45	5	wdcCT	wdcCT	9	G	8	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	2	19	wdcCT	6	46	1	nykRM	nykRM	4	LG	6	TRUE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	2	20	nykRM	5	47	1	wdcCT	wdcCT	90	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-05-17_wdcCT-at-nykRM	2	20	nykRM	12	48	2	nykRM	nykRM	4	TD	7	FALSE	FALSE	NA	d_line	TD	off -
2014-05-17_wdcCT-at-nykRM	2	20	nykRM	16	49	3	wdcCT	wdcCT	45	LG	4	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	2	21	wdcCT	4	50	1	nykRM	nykRM	41	LG	4	TRUE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	2	22	nykRM	4	51	1	wdcCT	wdcCT	99	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-05-17_wdcCT-at-nykRM	2	22	nykRM	11	52	2	nykRM	nykRM	14	TA	7	FALSE	FALSE	NA	d_line	TA	off -
2014-05-17_wdcCT-at-nykRM	2	22	nykRM	18	53	3	wdcCT	wdcCT	25	G	7	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	2	23	wdcCT	3	54	1	nykRM	wdcCT	21	eop	3	FALSE	FALSE	NA	o_line	eop	eop
2014-05-17_wdcCT-at-nykRM	3	24	wdcCT	9	55	1	nykRM	nykRM	13	LG	9	TRUE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	25	nykRM	10	56	1	wdcCT	wdcCT	9	LG	10	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	26	wdcCT	8	57	1	nykRM	nykRM	13	G	8	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	27	nykRM	11	58	1	wdcCT	wdcCT	9	G	11	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	28	wdcCT	4	59	1	nykRM	wdcCT	24	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-05-17_wdcCT-at-nykRM	3	28	wdcCT	15	60	2	wdcCT	wdcCT	22	G	11	FALSE	TRUE	wdcCT	d_line	G	G
2014-05-17_wdcCT-at-nykRM	3	29	wdcCT	6	61	1	nykRM	nykRM	8	TD	6	FALSE	FALSE	NA	o_line	TD	off -
2014-05-17_wdcCT-at-nykRM	3	29	wdcCT	10	62	2	wdcCT	wdcCT	5	TD	4	FALSE	FALSE	NA	d_line	TD	off -
2014-05-17_wdcCT-at-nykRM	3	29	wdcCT	12	63	3	nykRM	nykRM	14	G	2	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	30	nykRM	9	64	1	wdcCT	wdcCT	45	G	9	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	31	wdcCT	15	65	1	nykRM	nykRM	13	G	15	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	32	nykRM	5	66	1	wdcCT	wdcCT	45	LG	5	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	33	wdcCT	9	67	1	nykRM	nykRM	14	LG	9	TRUE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	34	nykRM	6	68	1	wdcCT	nykRM	24	D	6	FALSE	FALSE	NA	o_line	D	def +
2014-05-17_wdcCT-at-nykRM	3	34	nykRM	13	69	2	nykRM	wdcCT	2	D	7	FALSE	FALSE	NA	d_line	D	def +
2014-05-17_wdcCT-at-nykRM	3	34	nykRM	16	70	3	wdcCT	wdcCT	32	G	3	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	35	wdcCT	13	71	1	nykRM	nykRM	33	G	13	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	36	nykRM	6	72	1	wdcCT	wdcCT	2	LG	6	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	37	wdcCT	11	73	1	nykRM	nykRM	18	G	11	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	38	nykRM	14	74	1	wdcCT	wdcCT	32	G	14	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	3	39	wdcCT	4	75	1	nykRM	nykRM	14	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-05-17_wdcCT-at-nykRM	3	39	wdcCT	10	76	2	wdcCT	wdcCT	22	eop	6	FALSE	FALSE	NA	d_line	eop	eop
2014-05-17_wdcCT-at-nykRM	4	40	nykRM	12	77	1	wdcCT	wdcCT	32	TA	12	FALSE	FALSE	NA	o_line	TA	off -
2014-05-17_wdcCT-at-nykRM	4	40	nykRM	20	78	2	nykRM	nykRM	10	G	8	TRUE	TRUE	nykRM	d_line	G	G
2014-05-17_wdcCT-at-nykRM	4	41	nykRM	5	79	1	wdcCT	wdcCT	2	TD	5	FALSE	FALSE	NA	o_line	TD	off -
2014-05-17_wdcCT-at-nykRM	4	41	nykRM	12	80	2	nykRM	wdcCT	88	D	7	FALSE	FALSE	NA	d_line	D	def +
2014-05-17_wdcCT-at-nykRM	4	41	nykRM	16	81	3	wdcCT	wdcCT	8	G	4	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	4	42	wdcCT	5	82	1	nykRM	wdcCT	21	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-05-17_wdcCT-at-nykRM	4	42	wdcCT	18	83	2	wdcCT	wdcCT	12	G	13	FALSE	TRUE	wdcCT	d_line	G	G
2014-05-17_wdcCT-at-nykRM	4	43	wdcCT	24	84	1	nykRM	nykRM	15	G	24	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	4	44	nykRM	10	85	1	wdcCT	wdcCT	8	LG	10	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	4	45	wdcCT	12	86	1	nykRM	nykRM	1	G	12	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	4	46	nykRM	8	87	1	wdcCT	wdcCT	90	G	8	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	4	47	wdcCT	12	88	1	nykRM	nykRM	41	G	12	FALSE	TRUE	nykRM	o_line	G	G
2014-05-17_wdcCT-at-nykRM	4	48	nykRM	8	89	1	wdcCT	wdcCT	8	G	8	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-17_wdcCT-at-nykRM	4	49	wdcCT	4	90	1	nykRM	nykRM	14	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-05-17_wdcCT-at-nykRM	4	49	wdcCT	9	91	2	wdcCT	wdcCT	25	TD	4	FALSE	FALSE	NA	d_line	TD	off -
2014-05-17_wdcCT-at-nykRM	4	49	wdcCT	27	92	3	nykRM	wdcCT	25	D	18	FALSE	FALSE	NA	o_line	D	def +
2014-05-17_wdcCT-at-nykRM	4	49	wdcCT	32	93	4	wdcCT	wdcCT	31	eop	5	FALSE	FALSE	NA	d_line	eop	eop
2014-05-24_pdxST-at-vanNH	1	1	vanNH	10	1	1	pdxST	pdxST	6	LG	10	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	2	pdxST	5	2	1	vanNH	vanNH	98	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	2	pdxST	9	3	2	pdxST	pdxST	88	TA	4	FALSE	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	2	pdxST	15	4	3	vanNH	vanNH	98	LG	6	TRUE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	3	vanNH	23	5	1	pdxST	pdxST	6	TA	23	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	3	vanNH	28	6	2	vanNH	pdxST	7	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	1	3	vanNH	35	7	3	pdxST	pdxST	11	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	3	vanNH	48	8	4	vanNH	vanNH	98	G	13	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	4	vanNH	7	9	1	pdxST	vanNH	37	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	4	vanNH	13	10	2	vanNH	vanNH	75	G	6	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	5	vanNH	6	11	1	pdxST	pdxST	7	LG	6	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	6	pdxST	10	12	1	vanNH	vanNH	98	G	10	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	7	vanNH	7	13	1	pdxST	pdxST	16	G	7	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	8	pdxST	7	14	1	vanNH	vanNH	98	TD	7	FALSE	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	1	8	pdxST	26	15	2	pdxST	pdxST	6	G	19	TRUE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	9	pdxST	4	16	1	vanNH	pdxST	8	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	9	pdxST	10	17	2	pdxST	pdxST	17	G	6	FALSE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	10	pdxST	4	18	1	vanNH	pdxST	17	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	10	pdxST	12	19	2	pdxST	vanNH	72	D	8	FALSE	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	1	10	pdxST	13	20	3	vanNH	vanNH	91	eop	1	FALSE	FALSE	NA	o_line	eop	eop
2014-05-24_pdxST-at-vanNH	2	11	pdxST	12	21	1	vanNH	vanNH	98	G	12	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	2	12	vanNH	7	22	1	pdxST	vanNH	39	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	12	vanNH	13	23	2	vanNH	pdxST	42	D	6	FALSE	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	2	12	vanNH	25	24	3	pdxST	pdxST	9	TD	12	FALSE	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	2	12	vanNH	28	25	4	vanNH	vanNH	39	TA	3	FALSE	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	12	vanNH	30	26	5	pdxST	pdxST	9	G	2	FALSE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	2	13	pdxST	5	27	1	vanNH	vanNH	?	off F	5	FALSE	FALSE	NA	o_line	off F	off -
2014-05-24_pdxST-at-vanNH	2	13	pdxST	14	28	2	pdxST	pdxST	20	G	9	FALSE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	2	14	pdxST	7	29	1	vanNH	pdxST	88	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	14	pdxST	12	30	2	pdxST	pdxST	88	VST	5	FALSE	FALSE	NA	d_line	VST	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	13	31	3	vanNH	vanNH	5	TA	1	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	14	32	4	pdxST	pdxST	88	TA	1	FALSE	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	22	33	5	vanNH	pdxST	22	D	8	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	14	pdxST	33	34	6	pdxST	pdxST	6	TA	11	TRUE	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	38	35	7	vanNH	pdxST	8	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	14	pdxST	44	36	8	pdxST	pdxST	7	LG	6	TRUE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	2	15	pdxST	7	37	1	vanNH	vanNH	10	off F	7	FALSE	FALSE	NA	o_line	off F	off -
2014-05-24_pdxST-at-vanNH	2	15	pdxST	17	38	2	pdxST	pdxST	5	G	10	FALSE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	2	16	pdxST	18	39	1	vanNH	vanNH	13	TD	18	FALSE	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	2	16	pdxST	22	40	2	pdxST	vanNH	8	eop	4	TRUE	FALSE	NA	d_line	eop	eop
2014-05-24_pdxST-at-vanNH	3	17	vanNH	3	41	1	pdxST	pdxST	2	LG	3	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	18	pdxST	11	42	1	vanNH	vanNH	22	G	11	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	19	vanNH	14	43	1	pdxST	pdxST	6	G	14	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	20	pdxST	10	44	1	vanNH	pdxST	25	D	10	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	3	20	pdxST	19	45	2	pdxST	pdxST	17	G	9	FALSE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	3	21	pdxST	17	46	1	vanNH	vanNH	19	G	17	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	22	vanNH	10	47	1	pdxST	pdxST	11	TA	10	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	3	22	vanNH	13	48	2	vanNH	vanNH	39	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	3	23	vanNH	20	49	1	pdxST	pdxST	16	G	20	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	24	pdxST	10	50	1	vanNH	vanNH	91	G	10	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	25	vanNH	5	51	1	pdxST	pdxST	11	TA	5	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	3	25	vanNH	7	52	2	vanNH	vanNH	45	G	2	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	3	26	vanNH	16	53	1	pdxST	pdxST	42	G	16	FALSE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	27	pdxST	13	54	1	vanNH	vanNH	10	G	13	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	28	vanNH	15	55	1	pdxST	pdxST	42	G	15	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	29	pdxST	3	56	1	vanNH	vanNH	19	VST	3	FALSE	FALSE	NA	o_line	VST	off -
2014-05-24_pdxST-at-vanNH	3	29	pdxST	6	57	2	pdxST	vanNH	89	D	3	FALSE	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	3	29	pdxST	9	58	3	vanNH	vanNH	91	TA	3	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	3	29	pdxST	10	59	4	pdxST	pdxST	17	eop	1	FALSE	FALSE	NA	d_line	eop	eop
2014-05-24_pdxST-at-vanNH	4	30	pdxST	7	60	1	vanNH	pdxST	5	D	7	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	30	pdxST	10	61	2	pdxST	pdxST	5	VTT	3	FALSE	FALSE	NA	d_line	VTT	off -
2014-05-24_pdxST-at-vanNH	4	30	pdxST	14	62	3	vanNH	vanNH	98	G	4	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	31	vanNH	4	63	1	pdxST	pdxST	42	VTT	4	FALSE	FALSE	NA	o_line	VTT	off -
2014-05-24_pdxST-at-vanNH	4	31	vanNH	9	64	2	vanNH	vanNH	39	G	5	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	32	vanNH	6	65	1	pdxST	pdxST	2	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	4	32	vanNH	10	66	2	vanNH	vanNH	24	G	4	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	33	vanNH	9	67	1	pdxST	vanNH	13	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	33	vanNH	11	68	2	vanNH	pdxST	8	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	4	33	vanNH	21	69	3	pdxST	pdxST	73	VTT	10	FALSE	FALSE	NA	o_line	VTT	off -
2014-05-24_pdxST-at-vanNH	4	33	vanNH	24	70	4	vanNH	vanNH	22	G	3	FALSE	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	34	vanNH	32	71	1	pdxST	pdxST	9	G	32	FALSE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	35	pdxST	9	72	1	vanNH	pdxST	5	D	9	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	35	pdxST	15	73	2	pdxST	pdxST	4	LG	6	TRUE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	36	pdxST	16	74	1	vanNH	vanNH	98	G	16	FALSE	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	37	vanNH	12	75	1	pdxST	pdxST	2	G	12	TRUE	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	38	pdxST	5	76	1	vanNH	pdxST	5	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	38	pdxST	20	77	2	pdxST	pdxST	2	LG	15	TRUE	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	39	pdxST	5	78	1	vanNH	pdxST	5	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2014-05-31_phlSP-at-wdcCT	1	1	wdcCT	7	1	1	phlSP	phlSP	14	TD	7	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	1	1	wdcCT	16	2	2	wdcCT	wdcCT	31	TD	9	FALSE	FALSE	NA	d_line	TD	off -
2014-05-31_phlSP-at-wdcCT	1	1	wdcCT	20	3	3	phlSP	wdcCT	5	D	4	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_phlSP-at-wdcCT	1	1	wdcCT	33	4	4	wdcCT	wdcCT	25	G	13	FALSE	TRUE	wdcCT	d_line	G	G
2014-05-31_phlSP-at-wdcCT	1	2	wdcCT	13	5	1	phlSP	phlSP	64	TA	13	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	1	2	wdcCT	18	6	2	wdcCT	phlSP	23	D	5	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_phlSP-at-wdcCT	1	2	wdcCT	21	7	3	phlSP	wdcCT	24	D	3	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_phlSP-at-wdcCT	1	2	wdcCT	28	8	4	wdcCT	wdcCT	6	G	7	FALSE	TRUE	wdcCT	d_line	G	G
2014-05-31_phlSP-at-wdcCT	1	3	wdcCT	12	9	1	phlSP	phlSP	11	G	12	FALSE	TRUE	phlSP	o_line	G	G
2014-05-31_phlSP-at-wdcCT	1	4	phlSP	12	10	1	wdcCT	wdcCT	8	G	12	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-31_phlSP-at-wdcCT	1	5	wdcCT	23	11	1	phlSP	phlSP	14	TD	23	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	1	5	wdcCT	25	12	2	wdcCT	phlSP	11	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_phlSP-at-wdcCT	1	5	wdcCT	30	13	3	phlSP	phlSP	25	G	5	FALSE	TRUE	phlSP	o_line	G	G
2014-05-31_phlSP-at-wdcCT	1	6	phlSP	6	14	1	wdcCT	wdcCT	9	TA	6	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	1	6	phlSP	16	15	2	phlSP	phlSP	3	TD	10	FALSE	FALSE	NA	d_line	TD	off -
2014-05-31_phlSP-at-wdcCT	1	6	phlSP	20	16	3	wdcCT	wdcCT	8	TD	4	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	1	6	phlSP	39	17	4	phlSP	phlSP	7	TD	19	FALSE	FALSE	NA	d_line	TD	off -
2014-05-31_phlSP-at-wdcCT	1	6	phlSP	44	18	5	wdcCT	phlSP	22	eop	5	FALSE	FALSE	NA	o_line	eop	eop
2014-05-31_phlSP-at-wdcCT	2	7	phlSP	5	19	1	wdcCT	phlSP	31	D	5	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_phlSP-at-wdcCT	2	7	phlSP	14	20	2	phlSP	wdcCT	8	D	9	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_phlSP-at-wdcCT	2	7	phlSP	25	21	3	wdcCT	wdcCT	32	TA	11	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	2	7	phlSP	31	22	4	phlSP	phlSP	31	G	6	FALSE	TRUE	phlSP	d_line	G	G
2014-05-31_phlSP-at-wdcCT	2	8	phlSP	7	23	1	wdcCT	wdcCT	9	TA	7	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	2	8	phlSP	11	24	2	phlSP	wdcCT	99	D	4	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_phlSP-at-wdcCT	2	8	phlSP	13	25	3	wdcCT	wdcCT	9	TD	2	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	2	8	phlSP	17	26	4	phlSP	phlSP	42	G	4	TRUE	TRUE	phlSP	d_line	G	G
2014-05-31_phlSP-at-wdcCT	2	9	phlSP	8	27	1	wdcCT	wdcCT	12	TA	8	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	2	9	phlSP	15	28	2	phlSP	wdcCT	21	D	7	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_phlSP-at-wdcCT	2	9	phlSP	17	29	3	wdcCT	wdcCT	6	TD	2	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	2	9	phlSP	31	30	4	phlSP	phlSP	6	G	14	FALSE	TRUE	phlSP	d_line	G	G
2014-05-31_phlSP-at-wdcCT	2	10	phlSP	3	31	1	wdcCT	wdcCT	2	TA	3	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	2	10	phlSP	5	32	2	phlSP	phlSP	10	G	2	FALSE	TRUE	phlSP	d_line	G	G
2014-05-31_phlSP-at-wdcCT	2	11	phlSP	9	33	1	wdcCT	wdcCT	99	LG	9	TRUE	TRUE	wdcCT	o_line	G	G
2014-05-31_phlSP-at-wdcCT	2	12	wdcCT	11	34	1	phlSP	phlSP	9	TD	11	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	2	12	wdcCT	24	35	2	wdcCT	wdcCT	61	G	13	FALSE	TRUE	wdcCT	d_line	G	G
2014-05-31_phlSP-at-wdcCT	2	13	wdcCT	4	36	1	phlSP	phlSP	21	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	2	13	wdcCT	11	37	2	wdcCT	wdcCT	2	TD	7	FALSE	FALSE	NA	d_line	TD	off -
2014-05-31_phlSP-at-wdcCT	2	13	wdcCT	14	38	3	phlSP	wdcCT	88	HB	3	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_phlSP-at-wdcCT	2	13	wdcCT	19	39	4	wdcCT	wdcCT	45	G	5	FALSE	TRUE	wdcCT	d_line	G	G
2014-05-31_phlSP-at-wdcCT	2	14	wdcCT	4	40	1	phlSP	phlSP	9	TA	4	FALSE	FALSE	NA	o_line	TA	off -
2014-05-31_phlSP-at-wdcCT	2	14	wdcCT	10	41	2	wdcCT	wdcCT	5	G	6	TRUE	TRUE	wdcCT	d_line	G	G
2014-05-31_phlSP-at-wdcCT	2	15	wdcCT	8	42	1	phlSP	phlSP	8	eop	8	FALSE	FALSE	NA	o_line	eop	eop
2014-05-31_phlSP-at-wdcCT	3	16	wdcCT	19	43	1	phlSP	phlSP	13	G	19	FALSE	TRUE	phlSP	o_line	G	G
2014-05-31_phlSP-at-wdcCT	3	17	phlSP	10	44	1	wdcCT	wdcCT	8	G	10	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-31_phlSP-at-wdcCT	3	18	wdcCT	21	45	1	phlSP	phlSP	25	G	21	TRUE	TRUE	phlSP	o_line	G	G
2014-05-31_phlSP-at-wdcCT	3	19	phlSP	8	46	1	wdcCT	wdcCT	88	G	8	FALSE	TRUE	wdcCT	o_line	G	G
2014-05-31_phlSP-at-wdcCT	3	20	wdcCT	8	47	1	phlSP	wdcCT	27	D	8	FALSE	FALSE	NA	o_line	D	def +
2014-05-31_phlSP-at-wdcCT	3	20	wdcCT	11	48	2	wdcCT	phlSP	9	D	3	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_phlSP-at-wdcCT	3	20	wdcCT	19	49	3	phlSP	phlSP	42	TD	8	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	3	20	wdcCT	21	50	4	wdcCT	phlSP	28	D	2	FALSE	FALSE	NA	d_line	D	def +
2014-05-31_phlSP-at-wdcCT	3	20	wdcCT	23	51	5	phlSP	phlSP	16	TD	2	FALSE	FALSE	NA	o_line	TD	off -
2014-05-31_phlSP-at-wdcCT	3	20	wdcCT	28	52	6	wdcCT	wdcCT	14	LG	5	TRUE	TRUE	wdcCT	d_line	G	G
