game	point	period	clk_before	clk_after	pull_team	n_poss	scor_team	h_or_b	bosWC	nykRM	seaRM	sfoDF	pdxST	vanNH	phlSP	wdcCT
2014-05-04_phlSP-at-wdcCT	13	1	0:47:00	0:02:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	7	6
2014-05-04_phlSP-at-wdcCT	14	1	0:02:00	0:00:00	phlSP	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	6
2014-05-04_phlSP-at-wdcCT	15	2	10:00:00	9:16:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	7	7
2014-05-04_phlSP-at-wdcCT	16	2	9:16:00	7:43:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	7	8
2014-05-04_phlSP-at-wdcCT	17	2	7:43:00	6:58:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	8	8
2014-05-04_phlSP-at-wdcCT	18	2	6:58:00	5:20:00	phlSP	5	wdcCT	hold	NA	NA	NA	NA	NA	NA	8	9
2014-05-04_phlSP-at-wdcCT	19	2	5:20:00	4:43:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	9	9
2014-05-04_phlSP-at-wdcCT	20	2	4:43:00	4:12:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	9	10
2014-05-04_phlSP-at-wdcCT	21	2	4:12:00	3:02:00	wdcCT	3	phlSP	hold	NA	NA	NA	NA	NA	NA	10	10
2014-05-04_phlSP-at-wdcCT	22	2	3:02:00	2:24:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	10	11
2014-05-04_phlSP-at-wdcCT	23	2	2:24:00	2:06:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	11	11
2014-05-04_phlSP-at-wdcCT	24	2	2:06:00	0:58:00	phlSP	2	phlSP	break	NA	NA	NA	NA	NA	NA	12	11
2014-05-04_phlSP-at-wdcCT	25	2	0:58:00	0:05:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	12	12
2014-05-04_phlSP-at-wdcCT	26	2	0:05:00	0:00:00	wdcCT	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	12
2014-05-04_phlSP-at-wdcCT	27	3	10:00:00	8:32:00	phlSP	3	wdcCT	hold	NA	NA	NA	NA	NA	NA	12	13
2014-05-04_phlSP-at-wdcCT	28	3	8:32:00	8:18:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	12	14
2014-05-04_phlSP-at-wdcCT	29	3	8:18:00	5:53:00	wdcCT	6	wdcCT	break	NA	NA	NA	NA	NA	NA	12	15
2014-05-04_phlSP-at-wdcCT	30	3	5:53:00	5:06:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	13	15
2014-05-04_phlSP-at-wdcCT	31	3	5:06:00	3:24:00	phlSP	5	wdcCT	hold	NA	NA	NA	NA	NA	NA	13	16
2014-05-04_phlSP-at-wdcCT	32	3	3:24:00	1:46:00	wdcCT	4	wdcCT	break	NA	NA	NA	NA	NA	NA	13	17
2014-05-04_phlSP-at-wdcCT	33	3	1:46:00	0:56:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	13	18
2014-05-04_phlSP-at-wdcCT	34	3	0:56:00	0:00:00	wdcCT	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	18
2014-05-04_phlSP-at-wdcCT	35	4	10:00:00	8:47:00	wdcCT	2	wdcCT	break	NA	NA	NA	NA	NA	NA	13	19
2014-05-04_phlSP-at-wdcCT	36	4	8:47:00	8:46:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	14	19
2014-05-04_phlSP-at-wdcCT	37	4	8:46:00	8:01:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	14	20
2014-05-04_phlSP-at-wdcCT	38	4	8:01:00	7:43:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	15	20
2014-05-04_phlSP-at-wdcCT	39	4	7:43:00	7:27:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	15	21
2014-05-04_phlSP-at-wdcCT	40	4	7:27:00	7:00:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	16	21
2014-05-04_phlSP-at-wdcCT	41	4	7:00:00	6:35:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	16	22
2014-05-04_phlSP-at-wdcCT	42	4	6:35:00	5:03:00	wdcCT	3	phlSP	hold	NA	NA	NA	NA	NA	NA	17	22
2014-05-04_phlSP-at-wdcCT	43	4	5:03:00	4:06:00	phlSP	3	wdcCT	hold	NA	NA	NA	NA	NA	NA	17	23
2014-05-04_phlSP-at-wdcCT	44	4	4:06:00	3:10:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	18	23
2014-05-04_phlSP-at-wdcCT	45	4	3:10:00	2:35:00	phlSP	2	phlSP	break	NA	NA	NA	NA	NA	NA	19	23
2014-05-04_phlSP-at-wdcCT	46	4	2:35:00	2:16:00	phlSP	2	phlSP	break	NA	NA	NA	NA	NA	NA	20	23
2014-05-04_phlSP-at-wdcCT	47	4	2:16:00	2:09:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	20	24
2014-05-04_phlSP-at-wdcCT	48	4	2:09:00	1:40:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	21	24
2014-05-04_phlSP-at-wdcCT	49	4	1:40:00	0:36:00	phlSP	4	phlSP	break	NA	NA	NA	NA	NA	NA	22	24
2014-05-04_phlSP-at-wdcCT	50	4	0:36:00	0:19:00	wdcCT	1	phlSP	hold	NA	NA	NA	NA	NA	NA	23	24
2014-05-04_phlSP-at-wdcCT	51	4	0:19:00	0:06:00	phlSP	1	wdcCT	hold	NA	NA	NA	NA	NA	NA	23	25
2014-05-04_phlSP-at-wdcCT	52	4	0:06:00	0:00:00	wdcCT	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	25
2014-05-04_sfoDF-at-seaRM	1	1	10:00:00	7:45:00	sfoDF	3	seaRM	hold	NA	NA	1	0	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	2	1	7:45:00	7:27:00	seaRM	2	seaRM	break	NA	NA	2	0	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	3	1	7:27:00	6:43:00	seaRM	2	seaRM	break	NA	NA	3	0	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	4	1	6:43:00	4:21:00	seaRM	5	sfoDF	hold	NA	NA	3	1	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	5	1	4:21:00	2:45:00	sfoDF	3	seaRM	hold	NA	NA	4	1	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	6	1	2:45:00	1:28:00	seaRM	2	seaRM	break	NA	NA	5	1	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	7	1	1:28:00	0:45:00	seaRM	2	seaRM	break	NA	NA	6	1	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	8	1	0:45:00	0:34:00	seaRM	1	sfoDF	hold	NA	NA	6	2	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	9	1	0:34:00	0:07:00	sfoDF	1	seaRM	hold	NA	NA	7	2	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	10	1	0:07:00	0:00:00	seaRM	NA	NA	NA	NA	NA	7	2	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	11	2	10:00:00	8:14:00	seaRM	4	seaRM	break	NA	NA	8	2	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	12	2	8:14:00	7:57:00	seaRM	2	seaRM	break	NA	NA	9	2	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	13	2	7:57:00	6:19:00	seaRM	3	sfoDF	hold	NA	NA	9	3	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	14	2	6:19:00	5:12:00	sfoDF	3	seaRM	hold	NA	NA	10	3	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	15	2	5:12:00	4:15:00	seaRM	2	seaRM	break	NA	NA	11	3	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	16	2	4:15:00	3:52:00	seaRM	2	seaRM	break	NA	NA	12	3	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	17	2	3:52:00	3:11:00	seaRM	1	sfoDF	hold	NA	NA	12	4	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	18	2	3:11:00	0:21:00	sfoDF	4	sfoDF	break	NA	NA	12	5	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	19	2	0:21:00	0:00:00	sfoDF	NA	NA	NA	NA	NA	12	5	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	20	3	10:00:00	9:24:00	sfoDF	2	sfoDF	break	NA	NA	12	6	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	21	3	9:24:00	9:13:00	sfoDF	1	seaRM	hold	NA	NA	13	6	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	22	3	9:13:00	8:25:00	seaRM	1	sfoDF	hold	NA	NA	13	7	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	23	3	8:25:00	7:14:00	sfoDF	2	sfoDF	break	NA	NA	13	8	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	24	3	7:14:00	5:41:00	sfoDF	4	sfoDF	break	NA	NA	13	9	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	25	3	5:41:00	4:40:00	sfoDF	2	sfoDF	break	NA	NA	13	10	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	26	3	4:40:00	3:14:00	sfoDF	3	seaRM	hold	NA	NA	14	10	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	27	3	3:14:00	2:55:00	seaRM	1	sfoDF	hold	NA	NA	14	11	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	28	3	2:55:00	0:00:00	sfoDF	7	seaRM	hold	NA	NA	15	11	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	29	4	10:00:00	8:45:00	seaRM	2	seaRM	break	NA	NA	16	11	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	30	4	8:45:00	7:39:00	seaRM	3	sfoDF	hold	NA	NA	16	12	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	31	4	7:39:00	7:20:00	sfoDF	1	seaRM	hold	NA	NA	17	12	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	32	4	7:20:00	5:46:00	seaRM	3	sfoDF	hold	NA	NA	17	13	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	33	4	5:46:00	4:33:00	sfoDF	2	sfoDF	break	NA	NA	17	14	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	34	4	4:33:00	4:02:00	sfoDF	1	seaRM	hold	NA	NA	18	14	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	35	4	4:02:00	3:28:00	seaRM	1	sfoDF	hold	NA	NA	18	15	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	36	4	3:28:00	2:13:00	sfoDF	2	sfoDF	break	NA	NA	18	16	NA	NA	NA	NA
2014-05-04_sfoDF-at-seaRM	37	4	2:13:00	0:00:00	sfoDF	NA	NA	NA	NA	NA	18	16	NA	NA	NA	NA
2014-05-10_nykRM-at-wdcCT	1	1	10:00:00	9:33:00	nykRM	1	wdcCT	hold	NA	0	NA	NA	NA	NA	NA	1
2014-05-10_nykRM-at-wdcCT	2	1	9:33:00	8:24:00	wdcCT	2	wdcCT	break	NA	0	NA	NA	NA	NA	NA	2
2014-05-10_nykRM-at-wdcCT	3	1	8:24:00	7:36:00	wdcCT	1	nykRM	hold	NA	1	NA	NA	NA	NA	NA	2
2014-05-10_nykRM-at-wdcCT	4	1	7:36:00	7:08:00	nykRM	1	wdcCT	hold	NA	1	NA	NA	NA	NA	NA	3
2014-05-10_nykRM-at-wdcCT	5	1	7:08:00	6:21:00	wdcCT	1	nykRM	hold	NA	2	NA	NA	NA	NA	NA	3
2014-05-10_nykRM-at-wdcCT	6	1	6:21:00	5:49:00	nykRM	1	wdcCT	hold	NA	2	NA	NA	NA	NA	NA	4
2014-05-10_nykRM-at-wdcCT	7	1	5:49:00	5:07:00	wdcCT	2	wdcCT	break	NA	2	NA	NA	NA	NA	NA	5
2014-05-10_nykRM-at-wdcCT	8	1	5:07:00	4:35:00	wdcCT	2	wdcCT	break	NA	2	NA	NA	NA	NA	NA	6
2014-05-10_nykRM-at-wdcCT	9	1	4:35:00	4:11:00	wdcCT	2	wdcCT	break	NA	2	NA	NA	NA	NA	NA	7
2014-05-10_nykRM-at-wdcCT	10	1	4:11:00	0:31:00	wdcCT	6	wdcCT	break	NA	2	NA	NA	NA	NA	NA	8
2014-05-10_nykRM-at-wdcCT	11	1	0:31:00	0:00:00	wdcCT	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	8
2014-05-10_nykRM-at-wdcCT	12	2	10:00:00	8:04:00	wdcCT	4	wdcCT	break	NA	2	NA	NA	NA	NA	NA	9
2014-05-10_nykRM-at-wdcCT	13	2	8:04:00	7:20:00	wdcCT	3	nykRM	hold	NA	3	NA	NA	NA	NA	NA	9
2014-05-10_nykRM-at-wdcCT	14	2	7:20:00	5:32:00	nykRM	4	nykRM	break	NA	4	NA	NA	NA	NA	NA	9
2014-05-10_nykRM-at-wdcCT	15	2	5:32:00	4:52:00	nykRM	1	wdcCT	hold	NA	4	NA	NA	NA	NA	NA	10
2014-05-10_nykRM-at-wdcCT	16	2	4:52:00	3:23:00	wdcCT	3	nykRM	hold	NA	5	NA	NA	NA	NA	NA	10
2014-05-10_nykRM-at-wdcCT	17	2	3:23:00	3:03:00	nykRM	1	wdcCT	hold	NA	5	NA	NA	NA	NA	NA	11
2014-05-10_nykRM-at-wdcCT	18	2	3:03:00	2:47:00	wdcCT	1	nykRM	hold	NA	6	NA	NA	NA	NA	NA	11
2014-05-10_nykRM-at-wdcCT	19	2	2:47:00	1:55:00	nykRM	1	wdcCT	hold	NA	6	NA	NA	NA	NA	NA	12
2014-05-10_nykRM-at-wdcCT	20	2	1:55:00	1:30:00	wdcCT	1	nykRM	hold	NA	7	NA	NA	NA	NA	NA	12
2014-05-10_nykRM-at-wdcCT	21	2	1:30:00	0:45:00	nykRM	3	wdcCT	hold	NA	7	NA	NA	NA	NA	NA	13
2014-05-10_nykRM-at-wdcCT	22	2	0:45:00	0:10:00	wdcCT	3	nykRM	hold	NA	8	NA	NA	NA	NA	NA	13
2014-05-10_nykRM-at-wdcCT	23	2	0:10:00	0:00:00	nykRM	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	13
2014-05-10_nykRM-at-wdcCT	24	3	10:00:00	9:31:00	nykRM	1	wdcCT	hold	NA	8	NA	NA	NA	NA	NA	14
2014-05-10_nykRM-at-wdcCT	25	3	9:31:00	8:57:00	wdcCT	4	wdcCT	break	NA	8	NA	NA	NA	NA	NA	15
2014-05-10_nykRM-at-wdcCT	26	3	8:57:00	7:01:00	wdcCT	2	wdcCT	break	NA	8	NA	NA	NA	NA	NA	16
2014-05-10_nykRM-at-wdcCT	27	3	7:01:00	6:44:00	wdcCT	1	nykRM	hold	NA	9	NA	NA	NA	NA	NA	16
2014-05-10_nykRM-at-wdcCT	28	3	6:44:00	5:12:00	nykRM	3	wdcCT	hold	NA	9	NA	NA	NA	NA	NA	17
2014-05-10_nykRM-at-wdcCT	29	3	5:12:00	4:15:00	wdcCT	2	wdcCT	break	NA	9	NA	NA	NA	NA	NA	18
2014-05-10_nykRM-at-wdcCT	30	3	4:15:00	3:26:00	wdcCT	2	wdcCT	break	NA	9	NA	NA	NA	NA	NA	19
2014-05-10_nykRM-at-wdcCT	31	3	3:26:00	2:43:00	wdcCT	1	nykRM	hold	NA	10	NA	NA	NA	NA	NA	19
2014-05-10_nykRM-at-wdcCT	32	3	2:43:00	2:10:00	nykRM	1	wdcCT	hold	NA	10	NA	NA	NA	NA	NA	20
2014-05-10_nykRM-at-wdcCT	33	3	2:10:00	1:32:00	wdcCT	2	wdcCT	break	NA	10	NA	NA	NA	NA	NA	21
2014-05-10_nykRM-at-wdcCT	34	3	1:32:00	0:43:00	wdcCT	1	nykRM	hold	NA	11	NA	NA	NA	NA	NA	21
2014-05-10_nykRM-at-wdcCT	35	3	0:43:00	0:05:00	nykRM	3	wdcCT	hold	NA	11	NA	NA	NA	NA	NA	22
2014-05-10_nykRM-at-wdcCT	36	3	0:05:00	0:00:00	wdcCT	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	22
2014-05-10_nykRM-at-wdcCT	37	4	10:00:00	7:37:00	wdcCT	6	wdcCT	break	NA	11	NA	NA	NA	NA	NA	23
2014-05-10_nykRM-at-wdcCT	38	4	7:37:00	7:11:00	wdcCT	1	nykRM	hold	NA	12	NA	NA	NA	NA	NA	23
2014-05-10_nykRM-at-wdcCT	39	4	7:11:00	6:08:00	nykRM	1	wdcCT	hold	NA	12	NA	NA	NA	NA	NA	24
2014-05-10_nykRM-at-wdcCT	40	4	6:08:00	5:42:00	wdcCT	2	wdcCT	break	NA	12	NA	NA	NA	NA	NA	25
2014-05-10_nykRM-at-wdcCT	41	4	5:42:00	4:44:00	wdcCT	2	wdcCT	break	NA	12	NA	NA	NA	NA	NA	26
2014-05-10_nykRM-at-wdcCT	42	4	4:44:00	4:04:00	wdcCT	1	nykRM	hold	NA	13	NA	NA	NA	NA	NA	26
2014-05-10_nykRM-at-wdcCT	43	4	4:04:00	3:52:00	nykRM	1	wdcCT	hold	NA	13	NA	NA	NA	NA	NA	27
2014-05-10_nykRM-at-wdcCT	44	4	3:52:00	3:05:00	wdcCT	1	nykRM	hold	NA	14	NA	NA	NA	NA	NA	27
2014-05-10_nykRM-at-wdcCT	45	4	3:05:00	2:01:00	nykRM	3	wdcCT	hold	NA	14	NA	NA	NA	NA	NA	28
2014-05-10_nykRM-at-wdcCT	46	4	2:01:00	1:48:00	wdcCT	1	nykRM	hold	NA	15	NA	NA	NA	NA	NA	28
2014-05-10_nykRM-at-wdcCT	47	4	1:48:00	0:00:00	nykRM	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	28
2014-05-10_phlSP-at-bosWC	1	1	10:00:00	9:42:00	bosWC	1	phlSP	hold	0	NA	NA	NA	NA	NA	1	NA
2014-05-10_phlSP-at-bosWC	2	1	9:42:00	8:53:00	phlSP	1	bosWC	hold	1	NA	NA	NA	NA	NA	1	NA
2014-05-10_phlSP-at-bosWC	3	1	8:53:00	6:02:00	bosWC	4	bosWC	break	2	NA	NA	NA	NA	NA	1	NA
2014-05-10_phlSP-at-bosWC	4	1	6:02:00	4:59:00	bosWC	2	bosWC	break	3	NA	NA	NA	NA	NA	1	NA
2014-05-10_phlSP-at-bosWC	5	1	4:59:00	4:14:00	bosWC	2	bosWC	break	4	NA	NA	NA	NA	NA	1	NA
2014-05-10_phlSP-at-bosWC	6	1	4:14:00	4:11:00	bosWC	1	phlSP	hold	4	NA	NA	NA	NA	NA	2	NA
2014-05-10_phlSP-at-bosWC	7	1	4:11:00	3:37:00	phlSP	1	bosWC	hold	5	NA	NA	NA	NA	NA	2	NA
2014-05-10_phlSP-at-bosWC	8	1	3:37:00	2:57:00	bosWC	1	phlSP	hold	5	NA	NA	NA	NA	NA	3	NA
2014-05-10_phlSP-at-bosWC	9	1	2:57:00	2:54:00	phlSP	1	bosWC	hold	6	NA	NA	NA	NA	NA	3	NA
2014-05-10_phlSP-at-bosWC	10	1	2:54:00	2:19:00	bosWC	1	phlSP	hold	6	NA	NA	NA	NA	NA	4	NA
2014-05-10_phlSP-at-bosWC	11	1	2:19:00	NA	phlSP	2	phlSP	break	6	NA	NA	NA	NA	NA	5	NA
2014-05-10_phlSP-at-bosWC	12	1	NA	NA	phlSP	1	bosWC	hold	7	NA	NA	NA	NA	NA	5	NA
2014-05-10_phlSP-at-bosWC	13	1	NA	0:00:00	bosWC	NA	NA	NA	7	NA	NA	NA	NA	NA	5	NA
2014-05-10_phlSP-at-bosWC	14	2	10:00:00	9:26:00	phlSP	1	bosWC	hold	8	NA	NA	NA	NA	NA	5	NA
2014-05-10_phlSP-at-bosWC	15	2	9:26:00	8:26:00	bosWC	2	bosWC	break	9	NA	NA	NA	NA	NA	5	NA
2014-05-10_phlSP-at-bosWC	16	2	8:26:00	7:52:00	bosWC	1	phlSP	hold	9	NA	NA	NA	NA	NA	6	NA
2014-05-10_phlSP-at-bosWC	17	2	7:52:00	7:41:00	phlSP	1	bosWC	hold	10	NA	NA	NA	NA	NA	6	NA
2014-05-10_phlSP-at-bosWC	18	2	7:41:00	7:21:00	bosWC	1	phlSP	hold	10	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	19	2	7:21:00	6:27:00	phlSP	1	bosWC	hold	11	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	20	2	6:27:00	4:42:00	bosWC	4	bosWC	break	12	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	21	2	4:42:00	4:06:00	bosWC	2	bosWC	break	13	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	22	2	4:06:00	3:09:00	bosWC	2	bosWC	break	14	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	23	2	3:09:00	2:41:00	bosWC	2	bosWC	break	15	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	24	2	2:41:00	0:13:00	bosWC	4	bosWC	break	16	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	25	2	0:13:00	0:00:00	bosWC	NA	NA	NA	16	NA	NA	NA	NA	NA	7	NA
2014-05-10_phlSP-at-bosWC	26	3	10:00:00	9:28:00	bosWC	1	phlSP	hold	16	NA	NA	NA	NA	NA	8	NA
2014-05-10_phlSP-at-bosWC	27	3	9:28:00	7:49:00	phlSP	4	phlSP	break	16	NA	NA	NA	NA	NA	9	NA
2014-05-10_phlSP-at-bosWC	28	3	7:49:00	7:24:00	phlSP	1	bosWC	hold	17	NA	NA	NA	NA	NA	9	NA
2014-05-10_phlSP-at-bosWC	29	3	7:24:00	6:38:00	bosWC	1	phlSP	hold	17	NA	NA	NA	NA	NA	10	NA
2014-05-10_phlSP-at-bosWC	30	3	6:38:00	5:55:00	phlSP	1	bosWC	hold	18	NA	NA	NA	NA	NA	10	NA
2014-05-10_phlSP-at-bosWC	31	3	5:55:00	2:46:00	bosWC	5	phlSP	hold	18	NA	NA	NA	NA	NA	11	NA
2014-05-10_phlSP-at-bosWC	32	3	2:46:00	1:44:00	phlSP	2	phlSP	break	18	NA	NA	NA	NA	NA	12	NA
2014-05-10_phlSP-at-bosWC	33	3	1:44:00	0:39:00	phlSP	1	bosWC	hold	19	NA	NA	NA	NA	NA	12	NA
2014-05-10_phlSP-at-bosWC	34	3	0:39:00	0:06:00	bosWC	1	phlSP	hold	19	NA	NA	NA	NA	NA	13	NA
2014-05-10_phlSP-at-bosWC	35	3	0:06:00	0:00:00	phlSP	NA	NA	NA	19	NA	NA	NA	NA	NA	13	NA
2014-05-10_phlSP-at-bosWC	36	4	10:00:00	8:42:00	phlSP	3	bosWC	hold	20	NA	NA	NA	NA	NA	13	NA
2014-05-10_phlSP-at-bosWC	37	4	8:42:00	8:08:00	bosWC	1	phlSP	hold	20	NA	NA	NA	NA	NA	14	NA
2014-05-10_phlSP-at-bosWC	38	4	8:08:00	6:37:00	phlSP	2	phlSP	break	20	NA	NA	NA	NA	NA	15	NA
2014-05-10_phlSP-at-bosWC	39	4	6:37:00	5:01:00	phlSP	3	bosWC	hold	21	NA	NA	NA	NA	NA	15	NA
2014-05-10_phlSP-at-bosWC	40	4	5:01:00	4:09:00	bosWC	1	phlSP	hold	21	NA	NA	NA	NA	NA	16	NA
2014-05-10_phlSP-at-bosWC	41	4	4:09:00	3:38:00	phlSP	1	bosWC	hold	22	NA	NA	NA	NA	NA	16	NA
2014-05-10_phlSP-at-bosWC	42	4	3:38:00	1:56:00	bosWC	3	phlSP	hold	22	NA	NA	NA	NA	NA	17	NA
2014-05-10_phlSP-at-bosWC	43	4	1:56:00	1:42:00	phlSP	1	bosWC	hold	23	NA	NA	NA	NA	NA	17	NA
2014-05-10_phlSP-at-bosWC	44	4	1:42:00	0:45:00	bosWC	1	phlSP	hold	23	NA	NA	NA	NA	NA	18	NA
2014-05-10_phlSP-at-bosWC	45	4	0:45:00	0:05:00	phlSP	1	bosWC	hold	24	NA	NA	NA	NA	NA	18	NA
2014-05-10_phlSP-at-bosWC	46	4	0:05:00	0:00:00	bosWC	NA	NA	NA	24	NA	NA	NA	NA	NA	18	NA
2014-05-10_seaRM-at-vanNH	1	1	10:00:00	8:46:00	seaRM	1	vanNH	hold	NA	NA	0	NA	NA	1	NA	NA
2014-05-10_seaRM-at-vanNH	2	1	8:46:00	6:13:00	vanNH	6	vanNH	break	NA	NA	0	NA	NA	2	NA	NA
2014-05-10_seaRM-at-vanNH	3	1	6:13:00	5:56:00	vanNH	1	seaRM	hold	NA	NA	1	NA	NA	2	NA	NA
2014-05-10_seaRM-at-vanNH	4	1	5:56:00	5:15:00	seaRM	2	seaRM	break	NA	NA	2	NA	NA	2	NA	NA
2014-05-10_seaRM-at-vanNH	5	1	5:15:00	3:33:00	seaRM	3	vanNH	hold	NA	NA	2	NA	NA	3	NA	NA
2014-05-10_seaRM-at-vanNH	6	1	3:33:00	2:23:00	vanNH	3	seaRM	hold	NA	NA	3	NA	NA	3	NA	NA
2014-05-10_seaRM-at-vanNH	7	1	2:23:00	1:47:00	seaRM	1	vanNH	hold	NA	NA	3	NA	NA	4	NA	NA
2014-05-10_seaRM-at-vanNH	8	1	1:47:00	1:27:00	vanNH	1	seaRM	hold	NA	NA	4	NA	NA	4	NA	NA
2014-05-10_seaRM-at-vanNH	9	1	1:27:00	0:47:00	seaRM	1	vanNH	hold	NA	NA	4	NA	NA	5	NA	NA
2014-05-10_seaRM-at-vanNH	10	1	0:47:00	0:31:00	vanNH	1	seaRM	hold	NA	NA	5	NA	NA	5	NA	NA
2014-05-10_seaRM-at-vanNH	11	1	0:31:00	0:03:00	seaRM	1	vanNH	hold	NA	NA	5	NA	NA	6	NA	NA
2014-05-10_seaRM-at-vanNH	12	1	0:03:00	0:00:00	vanNH	NA	NA	NA	NA	NA	5	NA	NA	6	NA	NA
2014-05-10_seaRM-at-vanNH	13	2	10:00:00	9:07:00	vanNH	1	seaRM	hold	NA	NA	6	NA	NA	6	NA	NA
2014-05-10_seaRM-at-vanNH	14	2	9:07:00	8:51:00	seaRM	1	vanNH	hold	NA	NA	6	NA	NA	7	NA	NA
2014-05-10_seaRM-at-vanNH	15	2	8:51:00	8:38:00	vanNH	2	vanNH	break	NA	NA	6	NA	NA	8	NA	NA
2014-05-10_seaRM-at-vanNH	16	2	8:38:00	7:48:00	vanNH	2	vanNH	break	NA	NA	6	NA	NA	9	NA	NA
2014-05-10_seaRM-at-vanNH	17	2	7:48:00	6:56:00	vanNH	1	seaRM	hold	NA	NA	7	NA	NA	9	NA	NA
2014-05-10_seaRM-at-vanNH	18	2	6:56:00	6:42:00	seaRM	1	vanNH	hold	NA	NA	7	NA	NA	10	NA	NA
2014-05-10_seaRM-at-vanNH	19	2	6:42:00	5:14:00	vanNH	3	seaRM	hold	NA	NA	8	NA	NA	10	NA	NA
2014-05-10_seaRM-at-vanNH	20	2	5:14:00	4:12:00	seaRM	3	vanNH	hold	NA	NA	8	NA	NA	11	NA	NA
