game	period	point	pull_team	poss_abs	poss_rel	event	poss_team	pl_team	pl_pnum	pl_code
2014-06-07_seaRM-at-vanNH	1	10	vanNH	18	3	12	seaRM	seaRM	6	PU
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	13	vanNH	vanNH	24	PU
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	14	vanNH	vanNH	24	TO
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	15	vanNH	vanNH	91	PU
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	16	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	17	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	18	vanNH	vanNH	72	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	19	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	20	vanNH	vanNH	22	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	21	vanNH	vanNH	10	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	22	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	23	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	24	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	25	vanNH	vanNH	22	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	26	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	27	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	28	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	29	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	30	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	31	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	32	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	33	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	34	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	35	vanNH	seaRM	29	F
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	36	vanNH	vanNH	89	A
2014-06-07_seaRM-at-vanNH	1	10	vanNH	19	4	37	vanNH	vanNH	10	G
2014-06-07_seaRM-at-vanNH	1	11	vanNH	20	1	1	seaRM	vanNH	8	P
2014-06-07_seaRM-at-vanNH	1	11	vanNH	20	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	1	11	vanNH	20	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	1	11	vanNH	20	1	4	seaRM	seaRM	6	
2014-06-07_seaRM-at-vanNH	1	11	vanNH	20	1	5	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	1	seaRM	vanNH	8	P
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	2	seaRM	seaRM	1	PU
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	3	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	4	seaRM	seaRM	6	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	5	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	6	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	7	seaRM	seaRM	8	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	8	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	9	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	10	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	11	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	21	1	12	seaRM	seaRM	6	TD
2014-06-07_seaRM-at-vanNH	2	12	vanNH	22	2	13	vanNH	vanNH	45	PU
2014-06-07_seaRM-at-vanNH	2	12	vanNH	22	2	14	vanNH	vanNH	8	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	22	2	15	vanNH	vanNH	81	L
2014-06-07_seaRM-at-vanNH	2	12	vanNH	22	2	16	vanNH	vanNH	27	TD
2014-06-07_seaRM-at-vanNH	2	12	vanNH	23	3	17	seaRM	seaRM	17	PU
2014-06-07_seaRM-at-vanNH	2	12	vanNH	23	3	18	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	23	3	19	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	23	3	20	seaRM	seaRM	51	
2014-06-07_seaRM-at-vanNH	2	12	vanNH	24	4	21	vanNH	vanNH	37	PU
2014-06-07_seaRM-at-vanNH	2	12	vanNH	24	4	22	vanNH	vanNH	11	A
2014-06-07_seaRM-at-vanNH	2	12	vanNH	24	4	23	vanNH	vanNH	37	G
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	1	seaRM	vanNH	18	P
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	4	seaRM	seaRM	8	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	5	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	6	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	25	1	7	seaRM	seaRM	6	VTT
2014-06-07_seaRM-at-vanNH	2	13	vanNH	26	2	8	vanNH	vanNH	18	PU
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	9	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	10	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	11	seaRM	seaRM	6	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	12	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	13	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	14	seaRM	seaRM	14	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	27	3	15	seaRM	vanNH	13	D
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	16	vanNH	vanNH	18	PU
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	17	vanNH	vanNH	24	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	18	vanNH	vanNH	18	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	19	vanNH	vanNH	4	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	20	vanNH	vanNH	24	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	21	vanNH	vanNH	13	
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	22	vanNH	vanNH	7	LA
2014-06-07_seaRM-at-vanNH	2	13	vanNH	28	4	23	vanNH	vanNH	24	G
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	1	seaRM	vanNH	33	P
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	2	seaRM	seaRM	29	PU
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	3	seaRM	seaRM	10	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	4	seaRM	seaRM	77	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	5	seaRM	seaRM	?	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	6	seaRM	seaRM	10	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	7	seaRM	seaRM	15	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	8	seaRM	seaRM	23	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	9	seaRM	seaRM	4	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	29	1	10	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	11	vanNH	vanNH	33	PU
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	12	vanNH	vanNH	49	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	13	vanNH	vanNH	8	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	14	vanNH	vanNH	49	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	15	vanNH	vanNH	37	
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	16	vanNH	vanNH	11	A
2014-06-07_seaRM-at-vanNH	2	14	vanNH	30	2	17	vanNH	vanNH	45	G
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	1	seaRM	vanNH	18	P
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	4	seaRM	seaRM	6	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	5	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	6	seaRM	seaRM	14	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	7	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	8	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	9	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	10	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	11	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	12	seaRM	seaRM	14	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	13	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	14	seaRM	seaRM	17	A
2014-06-07_seaRM-at-vanNH	2	15	vanNH	31	1	15	seaRM	seaRM	14	G
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	1	vanNH	seaRM	18	P
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	2	vanNH	vanNH	89	PU
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	3	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	4	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	5	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	6	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	7	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	8	vanNH	vanNH	98	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	9	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	10	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	11	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	12	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	13	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	14	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	15	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	16	vanNH	vanNH	22	
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	17	vanNH	vanNH	10	A
2014-06-07_seaRM-at-vanNH	2	16	seaRM	32	1	18	vanNH	vanNH	98	G
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	1	seaRM	vanNH	8	OBP
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	4	seaRM	vanNH	24	F
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	5	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	6	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	7	seaRM	vanNH	24	F
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	8	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	9	seaRM	seaRM	8	A
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	10	seaRM	vanNH	27	F
2014-06-07_seaRM-at-vanNH	2	17	vanNH	33	1	11	seaRM	seaRM	1	G
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	1	vanNH	seaRM	29	P
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	2	vanNH	vanNH	5	PU
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	3	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	4	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	5	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	6	vanNH	vanNH	72	
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	7	vanNH	vanNH	10	
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	8	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	9	vanNH	vanNH	5	A
2014-06-07_seaRM-at-vanNH	2	18	seaRM	34	1	10	vanNH	vanNH	21	G
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	1	seaRM	vanNH	33	P
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	2	seaRM	seaRM	17	PU
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	4	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	5	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	6	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	7	seaRM	seaRM	6	
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	8	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	9	seaRM	seaRM	51	A
2014-06-07_seaRM-at-vanNH	2	19	vanNH	35	1	10	seaRM	seaRM	17	G
2014-06-07_seaRM-at-vanNH	2	20	seaRM	36	1	1	vanNH	seaRM	18	P
2014-06-07_seaRM-at-vanNH	2	20	seaRM	36	1	2	vanNH	vanNH	5	PU
2014-06-07_seaRM-at-vanNH	2	20	seaRM	36	1	3	vanNH	seaRM	29	D
2014-06-07_seaRM-at-vanNH	2	20	seaRM	37	2	4	seaRM	seaRM	29	PUA
2014-06-07_seaRM-at-vanNH	2	20	seaRM	37	2	5	seaRM	seaRM	24	G
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	1	vanNH	seaRM	18	P
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	2	vanNH	vanNH	89	PU
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	3	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	4	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	5	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	6	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	7	vanNH	vanNH	21	A
2014-06-07_seaRM-at-vanNH	2	21	seaRM	38	1	8	vanNH	vanNH	89	LG
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	1	seaRM	vanNH	8	P
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	4	seaRM	seaRM	14	
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	5	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	6	seaRM	seaRM	14	TO
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	7	seaRM	seaRM	29	PU
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	8	seaRM	seaRM	23	
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	9	seaRM	seaRM	6	A
2014-06-07_seaRM-at-vanNH	2	22	vanNH	39	1	10	seaRM	seaRM	51	LG
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	1	vanNH	seaRM	29	P
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	2	vanNH	vanNH	5	PU
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	3	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	4	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	5	vanNH	vanNH	10	
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	6	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	7	vanNH	vanNH	22	
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	8	vanNH	vanNH	98	
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	9	vanNH	vanNH	22	
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	10	vanNH	vanNH	21	A
2014-06-07_seaRM-at-vanNH	3	23	seaRM	40	1	11	vanNH	vanNH	98	G
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	1	seaRM	vanNH	8	P
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	4	seaRM	seaRM	77	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	5	seaRM	vanNH	11	F
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	6	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	7	seaRM	seaRM	8	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	8	seaRM	seaRM	51	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	9	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	10	seaRM	seaRM	77	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	11	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	41	1	12	seaRM	seaRM	6	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	42	2	13	vanNH	vanNH	24	PU
2014-06-07_seaRM-at-vanNH	3	24	vanNH	42	2	14	vanNH	vanNH	31	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	42	2	15	vanNH	vanNH	8	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	42	2	16	vanNH	vanNH	11	L
2014-06-07_seaRM-at-vanNH	3	24	vanNH	43	3	17	seaRM	seaRM	17	PU
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	18	vanNH	vanNH	45	PU
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	19	vanNH	vanNH	24	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	20	vanNH	vanNH	11	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	21	vanNH	vanNH	4	
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	22	vanNH	vanNH	8	A
2014-06-07_seaRM-at-vanNH	3	24	vanNH	44	4	23	vanNH	vanNH	27	G
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	1	seaRM	vanNH	33	P
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	2	seaRM	seaRM	29	PU
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	3	seaRM	seaRM	31	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	4	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	5	seaRM	vanNH	?	F
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	6	seaRM	seaRM	4	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	7	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	8	seaRM	seaRM	23	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	9	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	10	seaRM	seaRM	23	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	11	seaRM	seaRM	18	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	12	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	13	seaRM	vanNH	?	F
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	14	seaRM	seaRM	18	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	45	1	15	seaRM	seaRM	?	F
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	16	vanNH	vanNH	13	PU
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	17	vanNH	vanNH	18	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	18	vanNH	vanNH	37	TO
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	19	vanNH	seaRM	?	VP
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	20	vanNH	vanNH	89	PU
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	21	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	22	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	23	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	24	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	25	vanNH	vanNH	98	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	26	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	27	vanNH	vanNH	72	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	28	vanNH	vanNH	91	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	29	vanNH	vanNH	21	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	30	vanNH	seaRM	29	F
2014-06-07_seaRM-at-vanNH	3	25	vanNH	46	2	31	vanNH	vanNH	72	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	47	3	32	seaRM	seaRM	29	PU
2014-06-07_seaRM-at-vanNH	3	25	vanNH	47	3	33	seaRM	seaRM	18	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	47	3	34	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	47	3	35	seaRM	seaRM	23	TD
2014-06-07_seaRM-at-vanNH	3	25	vanNH	48	4	36	vanNH	vanNH	91	PU
2014-06-07_seaRM-at-vanNH	3	25	vanNH	48	4	37	vanNH	vanNH	89	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	48	4	38	vanNH	vanNH	5	
2014-06-07_seaRM-at-vanNH	3	25	vanNH	48	4	39	vanNH	vanNH	21	A
2014-06-07_seaRM-at-vanNH	3	25	vanNH	48	4	40	vanNH	vanNH	22	G
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	1	seaRM	vanNH	33	P
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	4	seaRM	seaRM	77	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	5	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	6	seaRM	seaRM	8	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	7	seaRM	seaRM	00	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	49	1	8	seaRM	seaRM	6	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	50	2	9	vanNH	vanNH	81	PU
2014-06-07_seaRM-at-vanNH	3	26	vanNH	50	2	10	vanNH	vanNH	18	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	50	2	11	vanNH	vanNH	13	
2014-06-07_seaRM-at-vanNH	3	26	vanNH	50	2	12	vanNH	vanNH	14	A
2014-06-07_seaRM-at-vanNH	3	26	vanNH	50	2	13	vanNH	vanNH	37	LG
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	1	seaRM	vanNH	8	P
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	2	seaRM	seaRM	29	PU
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	3	seaRM	seaRM	14	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	4	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	5	seaRM	seaRM	4	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	6	seaRM	seaRM	29	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	51	1	7	seaRM	seaRM	23	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	8	vanNH	vanNH	24	PU
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	9	vanNH	vanNH	4	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	10	vanNH	vanNH	8	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	11	vanNH	vanNH	24	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	12	vanNH	vanNH	31	
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	13	vanNH	vanNH	8	A
2014-06-07_seaRM-at-vanNH	3	27	vanNH	52	2	14	vanNH	vanNH	4	G
2014-06-07_seaRM-at-vanNH	3	28	vanNH	53	1	1	seaRM	vanNH	33	P
2014-06-07_seaRM-at-vanNH	3	28	vanNH	53	1	2	seaRM	seaRM	17	PU
2014-06-07_seaRM-at-vanNH	3	28	vanNH	53	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	3	28	vanNH	53	1	4	seaRM	seaRM	17	
2014-06-07_seaRM-at-vanNH	3	28	vanNH	54	2	5	vanNH	vanNH	49	PU
2014-06-07_seaRM-at-vanNH	3	28	vanNH	54	2	6	vanNH	vanNH	37	A
2014-06-07_seaRM-at-vanNH	3	28	vanNH	54	2	7	vanNH	vanNH	7	G
2014-06-07_seaRM-at-vanNH	3	29	vanNH	55	1	1	seaRM	vanNH	33	P
2014-06-07_seaRM-at-vanNH	3	29	vanNH	55	1	2	seaRM	seaRM	00	PU
2014-06-07_seaRM-at-vanNH	3	29	vanNH	55	1	3	seaRM	seaRM	1	
2014-06-07_seaRM-at-vanNH	3	29	vanNH	55	1	4	seaRM	seaRM	00	
