point	event	pull_pnum	pull_code	recv_pnum	recv_code
15	13			2	
15	14	12	D		
15	15	29	PU		
15	16	12			
15	17	29			
15	18	2			
15	19	29			
15	20			2	D
15	21			21	PU
15	22			24	
15	23			11	
15	24			6	
15	25			11	
15	26	29	F		
15	27			6	
15	28			16	
15	29			11	
15	30			16	
15	31	29	PU		
15	32	23	L		
15	33	2			
15	34	24	G		
16	1	6	P		
16	2			1	PU
16	3			73	
16	4			88	
16	5			7	
16	6			73	TD
16	7	1	PU		
16	8	00			
16	9	1			
16	10	99			
16	11	21			
16	12	5			
16	13	21			
16	14	00			
16	15	77			
16	16			73	F
16	17	99	G		
17	1	4	P		
17	2			21	PU
17	3			11	
17	4			7	
17	5			24	
17	6	4	D		
17	7	29	PU		
17	8			24	PU
17	9			21	
17	10			7	
17	11			2	
17	12			24	
17	13			7	
17	14			24	
17	15			7	
17	16			24	
17	17			7	
17	18			24	
17	19	18	F		
17	20	18	FB		
17	21	29	PU		
17	22	23			
17	23	4			
17	24	29			
17	25	15			
17	26	29			
17	27			11	PU
17	28			21	
17	29				TO
17	30			11	PU
17	31			21	
17	32			2	
17	33			10	
17	34			21	
17	35	29	PU		
17	36	4	TD		
17	37			7	PU
17	38			10	
17	39			7	
17	40			11	
17	41			10	
17	42			11	
17	43			10	
17	44			6	G
18	1	88	P		
18	2			88	PU
18	3			1	
18	4			5	
18	5			21	
18	6			1	
18	7			21	
18	8			5	L
18	9			6	
18	10			99	
18	11			77	G
19	1	29	P		
19	2			11	PU
19	3			10	
19	4			11	
19	5			2	TD
19	6	29	PU		
19	7			6	PU
19	8			7	
19	9			10	
19	10			7	
19	11			10	
19	12		TO		
19	13	14	PU		
19	14	1			
19	15	00			
19	16	5			
19	17	77			
19	18	14			
19	19	1			
19	20	77			
19	21	99	G		
20	1	6	P		
20	2			24	PU
20	3			88	
20	4			24	
20	5			22	
20	6			5	LG
21	1	88	P		
21	2			6	PU
21	3	22	PU		
21	4	24			
21	5	22			
21	6	24			
22	1	29	P		
22	2			24	PU
22	3			10	
22	4			11	
22	5			10	
22	6			2	
22	7			42	
22	8			10	
22	9			11	
22	10			7	
22	11			42	
22	12	24	F		
22	13			10	
22	14			42	
22	15			24	
22	16			10	
22	17			42	
22	18			10	
22	19			7	
22	20			6	
22	21			10	
22	22			7	G
23	1	88	P		
23	2			00	PU
23	3			1	
23	4			6	
23	5			00	
23	6			1	
23	7			00	
23	8			1	
23	9			99	
23	10			77	
23	11			99	
23	12			6	
23	13			1	
23	14			21	
23	15			00	
23	16			77	
23	17	88	PU		
23	18	9			
23	19	88			
23	20	9			
23	21	4			
23	22	21			
23	23	17			
23	24	21			
23	25	88			
23	26	9			
23	27	5			
23	28	9			
23	29	88			
23	30			00	PU
23	31				TO
23	32			21	PU
23	33			00	
23	34			1	
23	35			00	
23	36	88	PU		
23	37	5	G		
24	1	42	P		
24	2			1	PU
24	3			6	
24	4			1	
24	5			77	
24	6			21	
24	7			99	G
25	1	24	P		
25	2			88	PU
25	3			7	
25	4			1	
25	5			73	
25	6			88	
25	7			21	
25	8			88	
25	9			7	
25	10			88	
25	11			21	
25	12			1	
25	13			21	
25	14			88	
25	15	4	D		
25	16	29	PU		
25	17	4			
25	18	24			
25	19	29			
25	20	2			
25	21	18			
25	22	23			
25	23			21	PU
25	24			73	
25	25	29	PU		
25	26			5	F
25	27	23			
25	28	24	G		
26	1	6	P		
26	2			24	PU
26	3			6	
26	4			24	
26	5			11	
26	6			2	
26	7			11	
26	8			6	
26	9			11	
26	10			24	
26	11			7	
26	12	23	D		
26	13	29	PU		
26	14	23			
26	15	12			
26	16	99	LG		
27	1	1	P		
27	2			88	PU
27	3			10	
27	4			22	
27	5			10	
27	6			17	
27	7			42	
27	8			21	
27	9			42	
27	10			88	G
28	1	88	P		
28	2			6	PU
28	3	22	PU		
28	4	21			
28	5	22			
28	6	42			
28	7	21			
28	8	7			
28	9	21			
28	10	22			
28	11		TO		
28	12	24	PU		
28	13	10			
28	14	24			
28	15	10			
28	16	7			
28	17	24			
28	18	7			
28	19	11			
28	20	10			
28	21	11			
28	22	24			
28	23	11			
28	24	10			
28	25	24			
28	26	10			
28	27	24			
28	28	10			
28	29	24			
28	30			12	PU
