poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
7	1	3	15	16	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-99	TRUE	compl
7	1	3	16	17	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-88	TRUE	compl
7	1	3	17	18	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-2	TRUE	compl
7	1	3	18	19	ao	0	O-CTH	wdcCT-2		D-D	nykRM-24	TRUE	defd
8	2	3	20	21	ao	0	O-PU	nykRM-27		O-CTH	nykRM-21	TRUE	compl
8	2	3	21	22	ao	0	O-CTH	nykRM-21		O-G	nykRM-81	TRUE	compl
9	1	4	2	3	ao	0	O-PU	wdcCT-90		O-CTH	wdcCT-99	TRUE	compl
9	1	4	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-8	TRUE	compl
9	1	4	4	5	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-90	TRUE	compl
9	1	4	5	6	ao	0	O-CTH	wdcCT-90		O-CTH	wdcCT-9	TRUE	compl
9	1	4	6	7	ao	0	O-CTH	wdcCT-9		O-CTH	wdcCT-99	TRUE	compl
9	1	4	7	8	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-14	TRUE	compl
9	1	4	8	9	ao	0	O-CTH	wdcCT-14		O-G	wdcCT-8	TRUE	compl
10	1	5	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
10	1	5	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-18	TRUE	compl
10	1	5	4	5	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-6	TRUE	compl
10	1	5	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
10	1	5	6	7	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-18	TRUE	compl
10	1	5	7	8	ao	0	O-CTH	nykRM-18		O-G	nykRM-6	TRUE	compl
11	1	6	2	3	ao	0	O-PU	wdcCT-99		O-CTH	wdcCT-80	TRUE	compl
11	1	6	3	4	ao	0	O-CTH	wdcCT-80		O-CTH	wdcCT-88	TRUE	compl
11	1	6	4	5	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-9	TRUE	compl
11	1	6	5	6	ao	0	O-CTH	wdcCT-9		O-CTH	wdcCT-99	TRUE	compl
11	1	6	6	7	ao	0	O-CTH	wdcCT-99		O-G	wdcCT-80	TRUE	compl
12	1	7	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-14	TRUE	compl
12	1	7	3	4	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-26	TRUE	compl
12	1	7	4	5	ao	0	O-CTH	nykRM-26		D-D	wdcCT-61	TRUE	defd
13	2	7	6	7	ao	0	O-PU	wdcCT-61		O-CTH	wdcCT-22	TRUE	compl
13	2	7	7	8	ao	0	O-CTH	wdcCT-22		O-CTH	wdcCT-61	TRUE	compl
13	2	7	8	9	ao	0	O-CTH	wdcCT-61		O-CTH	wdcCT-22	TRUE	compl
13	2	7	9	10	ao	0	O-CTH	wdcCT-22		O-CTH	wdcCT-4	TRUE	compl
13	2	7	10	11	ao	0	O-CTH	wdcCT-4		O-CTH	wdcCT-5	TRUE	compl
13	2	7	11	12	ao	0	O-CTH	wdcCT-5		D-D	nykRM-1	TRUE	defd
14	3	7	13	14	ao	0	O-PU	nykRM-19		O-CTH	nykRM-4	TRUE	compl
14	3	7	14	15	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-19	TRUE	compl
14	3	7	15	16	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-4	TRUE	compl
14	3	7	16	17	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-14	TRUE	compl
14	3	7	17	18	ao	0	O-CTH	nykRM-14		O-G	nykRM-4	TRUE	compl
15	1	8	2	3	ao	0	O-PU	wdcCT-14		O-CTH	wdcCT-2	TRUE	compl
15	1	8	3	4	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-99	TRUE	compl
15	1	8	4	4	an	-1	O-CTH	wdcCT-99		NA	wdcCT-99	TRUE	taway
16	2	8	5	6	ao	0	O-PU	nykRM-15		O-CTH	nykRM-89	TRUE	compl
16	2	8	6	7	ao	0	O-CTH	nykRM-89		O-CTH	nykRM-9	TRUE	compl
16	2	8	7	7	an	-1	O-CTH	nykRM-9		NA	nykRM-9	TRUE	taway
17	3	8	8	9	ao	0	O-PU	wdcCT-14		O-G	wdcCT-90	TRUE	compl
18	1	9	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
18	1	9	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-44	TRUE	compl
18	1	9	4	5	ao	0	O-CTH	nykRM-44		O-CTH	nykRM-1	TRUE	compl
18	1	9	5	6	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-19	TRUE	compl
18	1	9	6	7	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-6	TRUE	compl
18	1	9	7	8	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-1	TRUE	compl
18	1	9	8	10	ao	1	O-CTH	nykRM-1	D-F	O-G	nykRM-33	TRUE	compl
19	1	10	2	3	ao	0	O-PU	wdcCT-90		O-CTH	wdcCT-2	TRUE	compl
19	1	10	3	4	ao	0	O-CTH	wdcCT-2		D-D	nykRM-89	TRUE	defd
20	2	10	5	6	ao	0	O-PU	nykRM-47		D-D	wdcCT-8	TRUE	defd
21	3	10	7	8	ao	0	O-PU	wdcCT-8		O-CTH	wdcCT-9	TRUE	compl
21	3	10	8	9	ao	0	O-CTH	wdcCT-9		O-CTH	wdcCT-2	TRUE	compl
21	3	10	9	10	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-88	TRUE	compl
21	3	10	10	11	ao	0	O-CTH	wdcCT-88		O-CTH	wdcCT-9	TRUE	compl
21	3	10	11	12	ao	0	O-CTH	wdcCT-9		O-CTH	wdcCT-45	TRUE	compl
21	3	10	12	13	ao	0	O-CTH	wdcCT-45		O-G	wdcCT-2	TRUE	compl
22	1	11	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
22	1	11	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-44	TRUE	compl
22	1	11	4	5	ao	0	O-CTH	nykRM-44		O-CTH	nykRM-14	TRUE	compl
22	1	11	5	6	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-4	TRUE	compl
22	1	11	6	7	ao	0	O-CTH	nykRM-4		O-TD	nykRM-6	TRUE	drop
23	2	11	8	9	ao	0	O-PU	wdcCT-5		O-CTH	wdcCT-32	TRUE	compl
23	2	11	9	10	ao	0	O-CTH	wdcCT-32		O-CTH	wdcCT-22	TRUE	compl
23	2	11	10	11	ao	0	O-CTH	wdcCT-22		O-G	wdcCT-31	TRUE	compl
24	1	12	2	3	ao	0	O-PU	nykRM-15		O-CTH	nykRM-19	TRUE	compl
24	1	12	3	3	an	-1	O-CTH	nykRM-19		NA	nykRM-19	TRUE	taway
25	1	13	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-6	TRUE	compl
25	1	13	3	4	ao	0	O-CTH	nykRM-6		D-D	wdcCT-1	TRUE	defd
26	2	13	5	6	ao	0	O-PU	wdcCT-1		O-CTH	wdcCT-23	TRUE	compl
26	2	13	6	7	ao	0	O-CTH	wdcCT-23		O-CTH	wdcCT-20	TRUE	compl
26	2	13	7	8	ao	0	O-CTH	wdcCT-20		O-G	wdcCT-1	TRUE	compl
27	1	14	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-47	TRUE	compl
27	1	14	3	4	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-89	TRUE	compl
27	1	14	4	5	ao	0	O-CTH	nykRM-89		O-CTH	nykRM-47	TRUE	compl
27	1	14	5	6	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-21	TRUE	compl
27	1	14	6	7	ao	0	O-CTH	nykRM-21		O-CTH	nykRM-33	TRUE	compl
27	1	14	7	8	ao	0	O-CTH	nykRM-33		O-CTH	nykRM-47	TRUE	compl
27	1	14	8	9	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-19	TRUE	compl
27	1	14	9	10	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-81	TRUE	compl
27	1	14	10	11	ao	0	O-CTH	nykRM-81		O-CTH	nykRM-33	TRUE	compl
27	1	14	11	12	ao	0	O-CTH	nykRM-33		O-CTH	nykRM-89	TRUE	compl
27	1	14	12	13	ao	0	O-CTH	nykRM-89		O-CTH	nykRM-19	TRUE	compl
27	1	14	13	14	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-47	TRUE	compl
27	1	14	14	15	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-81	TRUE	compl
27	1	14	15	16	ao	0	O-CTH	nykRM-81		O-CTH	nykRM-19	TRUE	compl
27	1	14	16	17	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-24	TRUE	compl
27	1	14	17	18	ao	0	O-CTH	nykRM-24		O-CTH	nykRM-47	TRUE	compl
27	1	14	18	19	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-21	TRUE	compl
27	1	14	19	20	ao	0	O-CTH	nykRM-21		O-G	nykRM-33	TRUE	compl
28	1	15	2	3	ao	0	O-PU	wdcCT-88		O-CTH	wdcCT-99	TRUE	compl
28	1	15	3	4	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-2	TRUE	compl
28	1	15	4	5	ao	0	O-CTH	wdcCT-2		O-CTH	wdcCT-8	TRUE	compl
28	1	15	5	6	ao	0	O-CTH	wdcCT-8		O-CTH	wdcCT-99	TRUE	compl
28	1	15	6	7	ao	0	O-CTH	wdcCT-99		O-CTH	wdcCT-45	TRUE	compl
28	1	15	7	8	ao	0	O-CTH	wdcCT-45		O-CTH	wdcCT-8	TRUE	compl
28	1	15	8	8	an	-1	O-CTH	wdcCT-8		NA	wdcCT-8	TRUE	taway
29	2	15	9	9	an	-1	O-PU	nykRM-15		NA	nykRM-15	TRUE	taway
30	3	15	10	11	ao	0	O-PU	wdcCT-8		O-CTH	wdcCT-99	TRUE	compl
30	3	15	11	12	ao	0	O-CTH	wdcCT-99		O-G	wdcCT-9	TRUE	compl
31	1	16	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-6	TRUE	compl
31	1	16	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-26	TRUE	compl
31	1	16	4	5	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-6	TRUE	compl
31	1	16	5	6	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-26	TRUE	compl
31	1	16	6	7	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-4	TRUE	compl
31	1	16	7	8	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-14	TRUE	compl
31	1	16	8	9	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-18	TRUE	compl
31	1	16	9	10	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-4	TRUE	compl
31	1	16	10	11	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-26	TRUE	compl
31	1	16	11	12	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-4	TRUE	compl
31	1	16	12	13	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-1	TRUE	compl
