game	player	last	points	comp_pct	goals	assists	throws	completions	catches	def	drop	team	number
2015-06-06_seaRM-at-vanNH	vanNH-19	lam	2	NA	2	0	0	0	2	2	0	vanNH	19
2015-06-06_seaRM-at-vanNH	vanNH-91	savage	2	0.94	2	0	16	15	17	0	0	vanNH	91
2015-06-06_seaRM-at-vanNH	vanNH-78	macfarlane	2	1	1	1	17	17	17	2	0	vanNH	78
2015-06-06_seaRM-at-vanNH	vanNH-45	fitzgerald	2	0.5	1	1	2	1	3	0	0	vanNH	45
2015-06-06_seaRM-at-vanNH	vanNH-1	vu	2	0.83	0	2	6	5	3	0	0	vanNH	1
2015-06-06_seaRM-at-vanNH	vanNH-46	jeske	1	0.8	1	0	5	4	5	0	0	vanNH	46
2015-06-06_seaRM-at-vanNH	vanNH-6	chu	1	1	1	0	4	4	5	0	0	vanNH	6
2015-06-06_seaRM-at-vanNH	vanNH-11	nitikman	1	1	0	1	4	4	0	0	0	vanNH	11
2015-06-06_seaRM-at-vanNH	vanNH-21	loach	1	0.75	0	1	8	6	7	0	0	vanNH	21
2015-06-06_seaRM-at-vanNH	vanNH-25	siy	1	1	0	1	1	1	1	0	0	vanNH	25
2015-06-06_seaRM-at-vanNH	vanNH-17	lin	0	1	0	0	1	1	0	1	0	vanNH	17
2015-06-06_seaRM-at-vanNH	vanNH-49	hayduk	0	1	0	0	1	1	0	1	0	vanNH	49
2015-06-06_seaRM-at-vanNH	vanNH-?	?name?	0	1	0	0	1	1	0	0	0	vanNH	?
2015-06-06_seaRM-at-vanNH	vanNH-12	hoy	0	1	0	0	20	20	15	0	0	vanNH	12
2015-06-06_seaRM-at-vanNH	vanNH-42	?name?	0	0	0	0	1	0	0	0	0	vanNH	42
2015-06-06_seaRM-at-vanNH	vanNH-66	aponte	0	0	0	0	1	0	1	0	0	vanNH	66
2015-06-06_seaRM-at-vanNH	vanNH-88	leross	0	0	0	0	1	0	1	0	0	vanNH	88
