point	Offense	Defense
17	19	
17	22	
17	4	
17	19	
17	4	
17	22	
17	41	
17	44G	
18		13P
18	7PU	
18	71	
18	27	13f
18	71	
18	32G	
19		64P
19	4PU	
19	19	
19	22	
19	26	
19		11D
19		33PU
19		11
19		64
19		11
19		64f
19		16
19		64
19	19PU	
19	14	
19	18	
19	41	
19	26	
19	19	
19	4	
19	14	
19	26	
19	18	
19	4	
19	19G	
20		13P
20	20PU	
20	7	
20	27	
20	7	
20	12	
20	20	
20	12	
20	41	
20	9	
20	20G	
21		88P
21	6PU	
21	26	
21	6	31f
21	26	
21		22D
22		64P
22	4PU	
22	19	
22	41	
22	14	
22	22	
22	41	
22	14G	
23		81P
23	20PU	
23	27	
23	7	
23	12	
23	9	
23	7	
23	20	
23		21D
23		38PU
23		21G
24		81P
24	21PU	
24	20	
24	64	
24	71	
24	13	
24	71	
24	21	
24	64	
24	16	
24	21	
24	32	
24	71	
24	16TD	
24		15PU
24		27
24		7
24		5
24		10
24		7
24	13PU	
24	21	
24	16	
24	21	
24	64L	
24	16	
24	13	
24	21	
24	13G	
25		88P
25	26PU	
25	19	
25	14	
25	41	
25	18	
25	14LG	
26		81P
26	20PU	
26	27	
26	20	
26	7	
26	32	
26		81PU
26		18
26		21
26	1HB	
26	7PU	
26	1	
26	11G	
27		16P
27	26PU	
27	19	
27	14	
27	19	
27	4	
27	44	
27	26	
27	19	
27	26	
27	22	
27	19	
27	22	
27	1	
27	14	
27	19	
27	44G	
28		81P
28	7PU	
28	20	
28	13	
28		38D
28		47PU
28		38
28		8
28		7
28		3LG
29		13P
29	21PU	
29	71	
29	1	
29	16LG	
30		64P
30	26PU	
30	6	
30	22	
30	18	
30	1	
30	22	
30	41	
30	1	
30	4	
30	22	
30	18G	
31		81P
31	20PU	
31	7	
31	27	
31	1	
31	71	
31	20	
31	9	
31	20	
31	21	7f
31	9LG	
32		16P
32	4PU	
32	19	
32	26	
32	19	
32	14	
32		11D
32		21PU
32	6f	64
32		21
32		16
32		64
32		31LG
33		88P
33	19PU	
33	6	
33	19	
33	6	
33	19	
33	4	
33	19	
33	6	
33		8D
33		64PU
33		20
33		33
33		8to
33		71PU
33		1
33		71LG
34		88P
34	19PU	
34	6	
34	22	
34		31D
34		27PU
34	19D	
35		13P
35	20PU	
35	7	
35	20	
35	7	
35	11	
35	9	
35	27	
35	7TD	
35		38PU
35		7
35	11PU	
35	20	
35		13D
35		47PU
35		38
35		3
35		21
35	32f	38
35		7
35		38
35		47
35		21
35		13
35		81TD
35	7PU	
35		13 so
35		27 si
35	21	
35	20	
35	32	
35	20	
35	7	
35	27	
35	11	
35	20	
35	27	
35	32	
35	11	
35	20G	
36		16P
36	6TD	
36		21PU
36		6
36		16G
37		16P
37	6PU	
37	19	
37	14	
37	19	
37		21PU
37		64
37		16
37		22
37		6
37		21
37		28
37		64
37		22
37		16
37	22D	
37	19PU	
37	6	
37	14	
37	22	28f
37	44	
37	19	
37	14	
37	4G	
38		13P
38	20PU	
38	7	
38	71	
38		13D
38		13PU
38		5
38		38
38		21
38		13
38		5
38	71PU	
38		5D
38		5to
38		19PU
38		6
38	21D	
38	64PU	
38	28G	
39		64P
39	4PU	
39	22	
39	4	
39	41	
39	19	
39	4LG	
40		81P
40	13PU	
40	7	
40	27	
40	9TD	
40	9SO	47SO
40	11SI	6SI
40		7PU
40		38
40		3
40		38
40		6
40		38
40		21
40		6
40		7
40		38
40		3G
41		38P
41	21PU	
41	11	
41	64	
41	16	
41	20	
41	64	
41	21	
41	64	
41	20	
41	71G	
42		16P
42	6PU	
42	41	
42	22	
42	4	
42	14	
42	41	
42	19	
42	22	
42	19	
42	4	
42	19	
42	22G	
43		81P
43	20PU	
43	7	
43	27	
43	7	
43	20	
43	71	
43	27	
43	20	
43	1	
43	20	
43	27	
43	32LG	
44		16P
44	6PU	
44	19	
44		31D
44		21to
44		20PU
44		1
44		20
44		32
44		7
44		27
44		32
44		7
44		1
44		11G
45		88P
45	6PU	
45		27D
46		81P
46	20PU	
46	7	
46	1	
46	20	
46	11	
46	13LG	
47		88P
47	6PU	
47	19	
47	22	
47	14vtt	
47		21PU
47		6
47		64
47		21
47		16
47		64
47		88
47		21
47		6
47		21
47	41D	
47	19PU	
47	14	
47	22	
47	41	
47	44LG	
48		81P
48	20PU	
48	7	
48	1	
48		81D
48		13PU
48	13D	
48	1PU	
48	11	
48	20	
48	7	
48	27	
48	7	
48	11	
48	7	
48		3D
48		3so
48		22si
48		22to
48		6PU
48		22
48	28PU	
48		41D
48		41pu
48		6G
49		81P
49	20PU	
49	27	
49	7	
49	27	
49	7	
49	11	
49	32	
49	11	
49	27	
49	13	
49		7PU
49		27
49		18
49	13D	
49	13PU	
49	11G	
50		88P
50	4PU	
50	6	
50	4	
50	22	
50	19	
50	22	
50	14	
50	41	
50	22	
50	19SO	88SO
50	3SI	7SI
50		7PU
50		21
50		64
50		16
50		7
50		11
50		6
50		7
50		16
50		7to
50		7PU
50		20
50		32
50		13
50	6PU	
50	38	
50	14	
50	38	
50	22	
50	6	7f
50	38	
50	6	
50	38	
50	6	
50	22	
50	38	
50	6	
50	13	16f
50	6G	
