point	event	pull_pnum	pull_code	recv_pnum	recv_code
11	2			1	PU
11	3			9	
11	4			1	
11	5			9	
11	6			1	
11	7			9	
11	8			6	
11	9			1	
11	10			6	
11	11			16	
11	12			1	
11	13			16	
11	14			1	
11	15			9	
11	16			14	
11	17			17	
11	18			13	G
12	1	88	P		
12	2			12	PU
12	3			91	
12	4			21	
12	5			13	
12	6			78	
12	7	88	D		
12	8			12	
12	9	88	PU		
12	10	67			
12	11	26			
12	12	22			
12	13	?			
12	14	8			
12	15	67			
12	16	8			
12	17	67			
12	18	8			
12	19	12			
12	20	5	G		
13	1	24	P		
13	2			1	PU
13	3			41	
13	4			98	
13	5			8	
13	6			19	G
14	1	8	P		
14	2			16	PU
14	3			1	
14	4			11	
14	5			6	
14	6			11	
14	7	8	PU		
14	8	41			
14	9	46			
14	10	66			
14	11	41			
14	12	66			
14	13	8			
14	14	88			
14	15	46	G		
15	1	8	P		
15	2			22	PU
15	3			88	
15	4			12	
15	5			88	
15	6			22	
15	7			88	
15	8			8	
15	9			67	
15	10			22	
15	11			88	
15	12			8	
15	13			12	
15	14			22	
15	15			?	
15	16			8	
15	17			12	
15	18			22	G
16	1	?	P		
16	2			12	PU
16	3			91	
16	4			13	L
16	5			45	G
17	1	8	P		
17	2			1	PU
17	3			16	
17	4			91	
17	5			1	
17	6			16	
17	7			1	
17	8	1	F		
17	9			9	
17	10			1	
17	11			9	
17	12			6	
17	13			91	
17	14			6	
17	15			9	
17	16			1	
17	17			4	
17	18			1	
17	19			6	
17	20			91	G
18	1	88	P		
18	2			21	
18	3	5	D		
18	4			45	
18	5	67			
18	6	5	G		
19	1	?	P		
19	2			90	PU
19	3			91	
19	4			98	
19	5			14	
19	6			13	
19	7			78	G
20	1	8	P		
20	2			16	PU
20	3			1	
20	4			11	
20	5			?	
20	6			11	
20	7			1	
20	8			16	
20	9			11	
20	10			6	
20	11	66			
20	12	40			
20	13	8			
20	14	41			
20	15	66			
20	16	46	G		
21	1	8	P		
21	2			8	PU
21	3			11	
21	4			9	
21	5			13	
21	6			9	
21	7			11	
21	8			9	
21	9			11	
21	10			8	
21	11			6	
21	12			5	G
22	1	67	P		
22	2			91	PU
22	3			98	
22	4			14	TD
22	5	22	PU		
22	6	88			
22	7	77			
22	8	26			
22	9	10			
22	10	88			
22	11	22			
22	12	88			
22	13	10			
22	14	88			
22	15	12			
22	16	10			
22	17	67			
22	18	22	G		
23	1	88	P		
23	2			91	PU
23	3			12	
23	4			91	
23	5			41	
23	6			8	
23	7			91	
23	8			13	
23	9			45	
23	10			8	
23	11			45	
23	12			41	
23	13			12	
23	14			41	
23	15			8	G
24	1	8	P		
24	2			1	PU
24	3			11	
25	1	8	P		
25	2			11	PU
25	3			1	
25	4			9	
25	5			1	
25	6			9	
25	7			6	
25	8			9	
25	9			1	
25	10			11	
25	11			9	TD
25	12	8	PU		
25	13	11			
25	14	41			
25	15	1			
25	16	88	PU		
25	17			?	F
25	18	1	G		
26	1	8	P		
26	2			11	PU
26	3			1	
26	4			11	
26	5			1	
26	6			6	
26	7			13	
26	8			6	
26	9			17	G
27	1	?	P		
27	2			12	PU
27	3			91	
27	4			98	
27	5			91	
27	6			21	
27	7			98	
27	8			14	
27	9			13	
27	10			12	
27	11			13	
27	12			14	G
28	1	8	P		
28	2			16	PU
28	3			11	
28	4			6	
28	5			14	G
29	1	88	P		
29	2			45	PU
29	3			12	
29	4	88	PU		
29	5	22			
29	6	88			
29	7	77			
29	8	88			
29	9	67			
29	10	88			
29	11	22	G		
30	1	67	P		
30	2			12	PU
30	3			91	
30	4			21	
30	5			91	
30	6			14	
30	7			8	
30	8			13	
30	9			14	
30	10			8	G
31	1	41	P		
31	2			16	PU
31	3			11	
31	4			17	
31	5			13	
31	6			6	
31	7			11	
31	8			17	
31	9	11	F		
31	10			6	
31	11			16	
31	12			14	
31	13			16	
31	14			11	
31	15			17	
31	16			16	
31	17			6	G
32	1	88	P		
32	2			91	PU
32	3			14	
32	4			98	G
33	1	8	P		
33	2			9	PU
33	3			16	
33	4	41	D		
33	5			6	
33	6	90	PU		
33	7	41			
33	8	8			
33	9	88	G		
34	1	8	P		
34	2			11	PU
34	3			1	
34	4			8	
34	5			12	
34	6			13	G
35	1	67	P		
35	2			12	PU
35	3			91	
35	4	88	PU		
35	5	22			
35	6	88			
35	7	24			
35	8			45	D
35	9			91	PU
35	10			91	VST
35	11	88	PU		
35	12	5			
35	13	77			
35	14	67	G		
36	1	67	P		
36	2			1	PU
36	3			90	
36	4			41	
36	5			13	
36	6			8	G
37	1	8	P		
37	2			11	PU
37	3			13	
37	4			11	
37	5			6	TD
37	6	41	PU		
37	7	66			
37	8	1			
37	9	90			
37	10	1			
37	11	66			
37	12	1			
37	13	11			
37	14	1			
37	15	41	G		
38	1	8	P		
38	2			88	PU
38	3			22	
38	4			12	
38	5			22	
38	6			88	
38	7			8	
38	8			12	
38	9			?	
38	10			22	
38	11			88	
38	12			22	
38	13			88	
38	14			22	
38	15			88	
38	16	8	F		
38	17			22	G
39	1	88	P		
39	2			12	PU
39	3			91	
39	4	24	D		
39	5	24	PU		
39	6			8	D
39	7			8	PU
39	8			98	G
40	1	8	P		
40	2			16	PU
40	3			1	
40	4			8	
40	5			1	
40	6			13	G
41	1	88	P		
41	2			91	PU
41	3	5	D		
41	4			21	
42	1	67	P		
42	2			12	PU
42	3			91	
42	4			13	
42	5			14	
42	6	88	PU		
42	7	12			
42	8	67			
42	9			12	F
42	10	88			
42	11	8			
42	12	88			
42	13			21	F
42	14			21	SO
42	15			8	SI
42	16		TO		
42	17	1			
42	18	12			
42	19	1			
42	20			45	F
42	21	22			
42	22	67	G		
43	1	8	P		
43	2			45	PU
43	3			91	
43	4			1	
43	5			8	
43	6			41	
43	7			8	
43	8			1	
43	9			45	
43	10			8	
43	11			13	G
44	1	8	P		
44	2			?	PU
44	3			16	
44	4			10	
44	5			?	
44	6			9	
44	7			16	
44	8			10	
44	9			6	
44	10	41	F		
44	11			1	
44	12			6	
44	13			9	
44	14			1	
44	15			9	
44	16			10	
44	17			1	
44	18			4	TD
44	19	41	PU		
44	20	66			
44	21	41			
44	22	66			
44	23	8			
44	24	40			
44	25	8			
44	26	11			
44	27	40			
44	28	90			
44	29	8			
44	30			1	PU
44	31			10	
44	32			13	
44	33			4	G
45	1	67	P		
45	2			91	PU
45	3			12	
45	4			91	
45	5			98	
45	6			91	
45	7			12	
45	8			78	
45	9			21	
45	10			98	
45	11			91	
45	12			21	
45	13			91	
45	14			78	
45	15			13	
45	16	8	F		
45	17			91	
45	18	12	D		
45	19			78	
45	20	22	PU		
45	21	?			
45	22	31			
45	23	8			
45	24	12			
45	25	31			
45	26			78	D
45	27			91	PU
45	28			21	
45	29			91	
45	30			98	
45	31			78	
45	32	22	PU		
45	33	12			
45	34	?			
45	35	5			
45	36	31			
45	37	77	G		
46	1	24	P		
46	2			1	PU
46	3			41	
46	4			11	
46	5	36	PU		
46	6	10			
46	7	36			
46	8	24			
46	9	36			
46	10			41	PU
46	11			90	
46	12			88	G
47	1	8	P		
47	2			88	PU
47	3			11	
47	4			6	
47	5			11	
47	6			88	
47	7			6	
47	8			91	
47	9			?	
47	10			6	
47	11			13	G
48	1	9	P		
48	2			91	PU
48	3			41	
48	4	12	D		
48	5			21	
