point	Offense	Defense
16	88pu	
16	99	
16	88	
16	45	
16	99	
16	8l	
16	45g	
17		61p
17	21pu	
17	13	
17	77	
17	7	
17	13	
17	7	
17	77	
17	7	
17	35	
17	13	
17	77td	
17		12pu
17		42
17		22
17		TO
17		2pu
17		99
17		5
17		45
17		88
17		8
17		88
17		5
17		90
17		5
17	12pu	
17	11	45f
17	25SO	45SO
17	1SI	17SI
17	1pu	
17	12g	
18		18p
18	90pu	
18	99	
18	2	
18		6d
18		6
18		5
18		TO
18		1pu
18		17
18		13
18		77
18		13g
19		43p
19	2pu	
19	90	
19	2	
20		11p
20	2pu	
20	99	
20	9	
20	99	
20	90	
20	2lg	
21		61p
21	7pu	
21	13	
21	1	
21	13	
21	21	
21	1	
21	21	
21	17	
21	77	
21	7	
21	21	
21	7	
21	9	
21	1	
21	13	
21	77	
21	7	
21	21	
21	7	
21	21	
21	1	
21	77g	
22		18p
22	88pu	
22	99	
22	45	
22	2	
22	9l	
22	45g	
23		4obp
23	13pu	
23	17	
23	21	
23	35	
23	21	
23	'00	31f
23	77	
23		4hb
23		27pu
23		31
23		TO
23		99pu
23		90g
24		22p
24	13pu	
24	1	
24	21	
24	7	
24	13	
24	7	
24	13	
24	1	
24	9	
24	7	
24	77	
24	17	
24	1	
24	13	
24	1	
24		32d
24		32
24		5
24		22
24		5
24		22
24		12
24		7
24	13pu	
24	7	
24	21	
24	1	
24	17	
24	13	
24	21	
24	7	
24	13	
24	77g	
25		18p
25	14pu	
25	99	
25	14	
25	99	
25	8lg	
26		4p
26	21pu	
26	'00	
26	1	
26	64	
26	'00	
26		27pu
26		6
26		27
26		1
26		27
26		1
26		17
26		31
26		6
26		4
26		25g
27		61p
27	8pu	
27	7	
27	17	
27	77	
27	12	
27	7	
27	8	
27	7	
27	9g	
28		11p
28	88pu	
28	99	
28	88	
28	14	
28	45	
28	14	
28	99	
28	14	
28	45	
28	99	
28	88	
28	99	
28	14	
28	8	
28	99	
28	90g	
29		22p
29	1pu	
29	13	
29		4d
29		27
29	64d	
29	1pu	
29		1pu
29	64d	
29	1pu	
29	64g	
30		18p
30	14pu	
30	2	5f
30		43d
30		21pu
30		43
31		21p
31	7pu	
31	13	
31	21	
31	77	
31	7	
31	21	
31	7	
31	13	
31	17	
31	13	
31	21td	
31		32pu
31		19
31		32
31		61
31		32
31		12
31		61
31		19
31		42
31		12
31		61
31		12
31		32g
32		22p
32	'00pu	
32	35	1f
32		6d
32		6pu
32		17l
32		31g
33		22p
33	13pu	
33	7	
33	21	
33	3	
33	17	
33		42d
33		32pu
33		42
33		27
33		32
33		7
33		1
33		22
33	17d	
33	17SO	7SO
33	64SI	4SI
33	13pu	
33	1	
33	13	
33	1	
33	7	
33	13	
33	77l	
33	64	
33	1	
33		22d
33		32pu
33		22
33		4l
33		22
33		32
33		42g
34		61p
34	12pu	
34	'00	
34	12	
34	35	
34	'00	
34	18	
34	35	
34	8	
34	27	
34	35g	
35		11p
35	88pu	
35	99	
35	9	
35	45td	
35		88pu
35		5
35		11
35		88
35	99d	
35	99pu	
35	88	
35	8	
35	88	
35	90	
35	99g	
36		22p
36	13pu	
36	1	
36	17	
36	77	
36	1	
36	13	
36	17g	
37		18p
37	88pu	
37	2	
37	88	
37	2	
37	88	
37	8	
37	2	
37	90	
37	2	
37	90	
37	88	
37	14	
37	8	
37	45	
37	88td	
37		12pu
37		88
37		11
37		12
37		29
37		12
37		29
37	2d	
37	TO	
37	99pu	
37	88	
37	2	
37	8	
37		12d
37		12pu
37		21g
38		43p
38	2pu	
38	99	
38	90	
38	99	
38	90	
38	8lg	
39		22p
39	7pu	
39	13	
39	17	
39	1	
39	13	
39	7	
39	17	
39	TO	
39	13pu	
