point	Offense	Defense
15	24	
15	7	
15	24	
15	9	
15	24	
15	42	
15	24	
15	7	
15	6	
15	2	
15	24	
15	7	
15	6	
15	42L	
15	9G	
16		88P
16	5PU	
16	89	
16	5	
16	22	
16	98TD	
16		8PU
16		21
16	89F	88
16		?TO
16		24PU
16		73
16		9
16		73
16		24
16		73
16	24PU	
16	4	
16	8TD	
16		?PU
16		9
16		2
16	7PU	
16	?TO	
16	89PU	
16	22	
16	98	
16	10	3F
16	89	
16	21	
16	98	
16	22	
16		3D
16		3
16		8
16		21
16		88
16		3LG
17		8P
17	5PU	
17	89	
17	21	
17	98	
17	22	
17	10	
17	89	
17	5	
17	72	
17	5	
17	89	
17	5	
17	21	
17	5	
17	89	
17	21	
17	89	
17	5G	
18		81P
18	7PU	
18	24	
18	73	
18	9	
18	6	
18	42	
18	24	
18	2LG	
19		88P
19	5PU	
19	89	
19	10	
19	89	
19	5	
19	10	
19	72	
19	89	
19	22G	
20		8P
20	73PU	
20		4D
20		4
20		10G
21		88P
21	5PU	
21	89	
21	21	
21		5D
21		5
21		21
21		7
21		8
21		7
21		88
21		3TD
21	5PU	
21	98LG	
22		8P
22	73PU	
22	9	
22	73	
22	9	
22	24	
22	2	
22	9	
22	6	
22	73	
22	16	
22	42	
22	24	
22	6	
22	24	
22	6	
22	24	
22	42	
22	24	
22	9	
22	16	
22	6G	
23		88P
23	89PU	
23	5	
23	21	
23	72	
23		8PU
23		88
23		7
23		88
23		21
23		88
23		7
23		17
23		21
23		5LG
24		8P
24	89PU	
24	5	
24	89	
24	10	
24		21PU
24		7
24		21
24		8L
24		17G
25		88P
25	5PU	
25	89	
25	22	
25	8	
25	89	
25	11	
25	21	
25	89	
25	11	
25	5	
25	21	
25	8	
25	5	
25	11	
25	21G	
26		8P
26	24PU	
26	73	
26	24	
26	42	
26	1	
26	9	
26	6LG	
27		88P
27	5PU	
27	89	
27	22	
27	21	
27	98LG	
28		8P
28	24PU	
28	9	
28	42	
28	9	
28	73	
28	2	
28	42	
28	24	
28	9	
28	24	
28	6	81F
28	2	
28	24	
28	42	
28		11PU
28		45
28		27
28		24
28		8
28		?VP
28		11
28		4G
29		8P
29	88PU	
29	24	
29	9	
29	42	
29	6	
29	2LG	
30		88P
30	89PU	
30	5	
30	98	
30		7PU
30		8L
30		3
30		8
30		?VST
30		8F
30	5PU	
30	89	
30	5	
30	10	
30	72	
30	5	
30		88PU
30		7TO
30		24PU
30		9
30		24
30		6
30		42
30		6
30		73
30		7
30		42
30		7
30		73
30		24
30		2
30		6
30		42
30	8D	
31		8P
31	73PU	
31	9	
31	73	
31	6	
31	2	
31	42	
31	73	
31	42	
31	73	
31	24	
31		24HB
31		4PU
31		8
31	24D	
31	24PU	
31	73	
31	2	
31	9	
31	42	
31	73	
31	16	
31	24	
31	2	4F
31	16	
31	24	
31	42	
31	2	
31	6	
31	2	
31	73	
31	2	
31	24	24F
31	6G	
32		88P
32	5PU	
32	89	
32	5	
32	89	
32	22	
32	98	
32	72	
32		7FB
32		8PU
32		88
32		7
32		88
32		17
32		3L
32		21G
33		88P
33	89PU	
33	5	
33	10	
33	11	
33	8	
33	13	
33	8	
33	89	
33	5G	
34		8P
34	24PU	
34	9	
34	73	
34	9	
34	2	
34	42	
34	6	
34	2	
34	16	
34	24	
34	9	
34	73	
34	24	45F
34		81SO
34		27SI
34	?F	
34	7F	24PU
34		31
34		8TO
34	?F	89PU
34		98
34		89
34		98G
35		8OBP
35	24PU	
35	9	
35	42	
35	2	
35	6	
35	16	
35	2	
35	42G	
36		88P
36	5PU	
36	89	
36	5	
36	89	
36	98	
36	5	
36		7PU
36		88
36		8
36		3L
36		17G
37		88P
37	89PU	
37	5	
37	8	
37	11	
37	5	
37	8LG	
38		8P
38	9PU	
38	24	
38	73	
38	24	
38	16	
38	24	
38	73	
38	42L	
38	16G	
39		88P
39	5PU	
39	89	
39	22	
39	98	
39	10	
39	89	
39	22G	
40		8P
40	73PU	
40	24	
40	73	
40	24	
40	42	
40	24	
40	2	
40	24	
40	42	
40	24	
40	6	
40	24	
40		14D
40		7TO
40		5PU
40		21
40		22
40		5
40	?F	22
40		98G
41		8P
41	73PU	
41	24	
41	73	
