game	period	point	pull_team	poss_abs	poss_rel	event	poss_team	pl_team	pl_pnum	pl_code	score	scor_team	who	a_code	b_code
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	51	5	19	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	52	6	25	sfoDF	vanNH	22	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	53	7	27	vanNH	sfoDF	34	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	54	8	29	sfoDF	sfoDF	23	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	55	9	35	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	15	vanNH	56	1	3	sfoDF	vanNH	31	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	15	vanNH	57	2	11	vanNH	sfoDF	85	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	15	vanNH	58	3	20	sfoDF	sfoDF	12	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	16	sfoDF	59	1	5	vanNH	vanNH	72	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	60	1	7	sfoDF	sfoDF		TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	61	2	10	vanNH	vanNH	19	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	62	3	13	sfoDF	sfoDF	34	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	63	4	19	vanNH	vanNH	8	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	64	5	20	sfoDF	sfoDF	34	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	65	6	26	vanNH	vanNH	5	G	TRUE	vanNH	d_line	G	G
2014-05-17_vanNH-at-sfoDF	2	18	vanNH	66	1	5	sfoDF	sfoDF	13	eop	FALSE	NA	o_line	eop	eop
2014-05-17_vanNH-at-sfoDF	3	19	sfoDF	67	1	4	vanNH	sfoDF	12	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	19	sfoDF	68	2	10	sfoDF	sfoDF	18	G	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	3	20	sfoDF	69	1	6	vanNH	vanNH	75	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	20	sfoDF	70	2	8	sfoDF	vanNH	22	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	20	sfoDF	71	3	13	vanNH	vanNH	21	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	3	21	vanNH	72	1	5	sfoDF	sfoDF	46	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	73	1	3	vanNH	vanNH	98	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	74	2	10	sfoDF	vanNH	22	FB	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	75	3	14	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	76	4	16	sfoDF	vanNH	19	HB	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	77	5	17	vanNH	vanNH	89	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	78	6	19	sfoDF	sfoDF	13	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	79	7	21	vanNH	vanNH	5	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	80	8	24	sfoDF	sfoDF	88	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	81	9	26	vanNH	vanNH	89	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	82	10	34	sfoDF	vanNH	98	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	83	11	39	vanNH	vanNH	10	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	84	1	2	sfoDF	sfoDF	12	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	85	2	8	vanNH	sfoDF	12	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	86	3	11	sfoDF	vanNH	33	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	87	4	12	vanNH	sfoDF	18	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	88	5	13	sfoDF	sfoDF	16	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	89	6	15	vanNH	sfoDF	21	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	90	7	16	sfoDF	sfoDF	85	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	91	8	18	vanNH	vanNH	33	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	92	9	20	sfoDF	vanNH	?	off F	FALSE	NA	o_line	off F	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	93	10	24	vanNH	vanNH	31	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	94	11	26	sfoDF	sfoDF	17	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	95	12	29	vanNH	vanNH	8	G	TRUE	vanNH	d_line	G	G
2014-05-17_vanNH-at-sfoDF	3	24	vanNH	96	1	3	sfoDF	sfoDF	34	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	24	vanNH	97	2	5	vanNH	vanNH	33	G	TRUE	vanNH	d_line	G	G
2014-05-17_vanNH-at-sfoDF	3	25	vanNH	98	1	3	sfoDF	vanNH	8	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	25	vanNH	99	2	5	vanNH	sfoDF	2	eop	FALSE	NA	d_line	eop	eop
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	100	1	3	sfoDF	sfoDF	11	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	101	2	5	vanNH	vanNH	8	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	102	3	9	sfoDF	sfoDF	25	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	103	4	15	vanNH	vanNH	45	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	104	5	22	sfoDF	vanNH	75	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	105	6	24	vanNH	vanNH	24	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	106	7	26	sfoDF	sfoDF	40	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	107	8	31	vanNH	sfoDF	8	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	108	9	34	sfoDF	sfoDF	13	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	109	10	37	vanNH	sfoDF	8	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	110	11	42	sfoDF	sfoDF	13	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	111	12	43	vanNH	vanNH	45	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	112	13	56	sfoDF	vanNH	75	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	113	14	60	vanNH	vanNH	75	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	114	15	62	sfoDF	sfoDF	13	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	115	16	65	vanNH	vanNH	13	VST	FALSE	NA	d_line	VST	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	116	17	73	sfoDF	sfoDF	18	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	117	1	5	vanNH	vanNH	21	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	118	2	7	sfoDF	sfoDF	12	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	119	3	8	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	120	4	16	sfoDF	sfoDF	18	G	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	121	1	4	vanNH	sfoDF	34	HB	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	122	2	5	sfoDF	sfoDF	34	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	123	3	8	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	124	4	11	sfoDF	vanNH	5	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	125	5	13	vanNH	sfoDF	34	eop	FALSE	NA	o_line	eop	eop
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	126	1	5	vanNH	sfoDF	85	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	127	2	7	sfoDF	vanNH	21	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	128	3	13	vanNH	sfoDF	5	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	129	4	14	sfoDF	sfoDF	18	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	130	5	15	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	131	6	20	sfoDF	sfoDF	1	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	132	7	21	vanNH	vanNH		TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	133	8	26	sfoDF	sfoDF	34	G	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	134	1	10	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	135	2	14	sfoDF	vanNH	72	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	136	3	22	vanNH	vanNH	21	VST	FALSE	NA	o_line	VST	off -
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	137	4	33	sfoDF	sfoDF	9	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	138	5	41	vanNH	vanNH	21	eop	FALSE	NA	o_line	eop	eop
2014-05-24_pdxST-at-vanNH	1	1	vanNH	1	1	10	pdxST	pdxST	6	LG	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	2	pdxST	2	1	5	vanNH	vanNH	98	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	2	pdxST	3	2	9	pdxST	pdxST	88	TA	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	2	pdxST	4	3	15	vanNH	vanNH	98	LG	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	3	vanNH	5	1	23	pdxST	pdxST	6	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	3	vanNH	6	2	28	vanNH	pdxST	7	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	1	3	vanNH	7	3	36	pdxST	pdxST		TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	3	vanNH	8	4	48	vanNH	vanNH	98	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	4	vanNH	9	1	7	pdxST	vanNH	37	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	4	vanNH	10	2	13	vanNH	vanNH	75	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	5	vanNH	11	1	6	pdxST	pdxST	7	LG	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	6	pdxST	12	1	10	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	7	vanNH	13	1	7	pdxST	pdxST	16	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	8	pdxST	14	1	7	vanNH	vanNH	98	TD	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	1	8	pdxST	15	2	26	pdxST	pdxST	6	G	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	9	pdxST	16	1	4	vanNH	pdxST	8	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	9	pdxST	17	2	10	pdxST	pdxST	17	G	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	10	pdxST	18	1	4	vanNH	pdxST	17	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	10	pdxST	19	2	12	pdxST	vanNH	72	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	1	10	pdxST	20	3	13	vanNH	vanNH	91	eop	FALSE	NA	o_line	eop	eop
2014-05-24_pdxST-at-vanNH	2	11	pdxST	21	1	12	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	2	12	vanNH	22	1	7	pdxST	vanNH	39	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	12	vanNH	23	2	13	vanNH	pdxST	42	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	2	12	vanNH	24	3	25	pdxST	pdxST	9	TD	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	2	12	vanNH	25	4	28	vanNH	vanNH	39	TA	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	12	vanNH	26	5	30	pdxST	pdxST	9	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	2	13	pdxST	27	1	5	vanNH	vanNH	?	off F	FALSE	NA	o_line	off F	off -
2014-05-24_pdxST-at-vanNH	2	13	pdxST	28	2	14	pdxST	pdxST	20	G	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	2	14	pdxST	29	1	7	vanNH	pdxST	88	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	14	pdxST	30	2	12	pdxST	pdxST	88	VST	FALSE	NA	d_line	VST	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	31	3	13	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	32	4	14	pdxST	pdxST	88	TA	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	33	5	22	vanNH	pdxST	22	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	14	pdxST	34	6	33	pdxST	pdxST	6	TA	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	14	pdxST	35	7	38	vanNH	pdxST	8	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	14	pdxST	36	8	44	pdxST	pdxST	7	LG	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	2	15	pdxST	37	1	7	vanNH	vanNH	10	off F	FALSE	NA	o_line	off F	off -
2014-05-24_pdxST-at-vanNH	2	15	pdxST	38	2	17	pdxST	pdxST	5	G	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	2	16	pdxST	39	1	18	vanNH	vanNH	13	TD	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	2	16	pdxST	40	2	22	pdxST	vanNH	8	eop	FALSE	NA	d_line	eop	eop
2014-05-24_pdxST-at-vanNH	3	17	vanNH	41	1	3	pdxST	pdxST	2	LG	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	18	pdxST	42	1	11	vanNH	vanNH	22	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	19	vanNH	43	1	14	pdxST	pdxST	6	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	20	pdxST	44	1	10	vanNH	pdxST	25	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	3	20	pdxST	45	2	19	pdxST	pdxST	17	G	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	3	21	pdxST	46	1	17	vanNH	vanNH	19	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	22	vanNH	47	1	10	pdxST	pdxST	11	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	3	22	vanNH	48	2	13	vanNH	vanNH	39	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	3	23	vanNH	49	1	20	pdxST	pdxST	16	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	24	pdxST	50	1	10	vanNH	vanNH	91	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	25	vanNH	51	1	5	pdxST	pdxST	11	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	3	25	vanNH	52	2	7	vanNH	vanNH	45	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	3	26	vanNH	53	1	16	pdxST	pdxST	42	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	27	pdxST	54	1	13	vanNH	vanNH	10	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	28	vanNH	55	1	15	pdxST	pdxST	42	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	3	29	pdxST	56	1	3	vanNH	vanNH	19	VST	FALSE	NA	o_line	VST	off -
2014-05-24_pdxST-at-vanNH	3	29	pdxST	57	2	6	pdxST	vanNH	89	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	3	29	pdxST	58	3	9	vanNH	vanNH	91	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	3	29	pdxST	59	4	10	pdxST	pdxST	17	eop	FALSE	NA	d_line	eop	eop
2014-05-24_pdxST-at-vanNH	4	30	pdxST	60	1	7	vanNH	pdxST	5	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	30	pdxST	61	2	10	pdxST	pdxST	5	VTT	FALSE	NA	d_line	VTT	off -
2014-05-24_pdxST-at-vanNH	4	30	pdxST	62	3	14	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	31	vanNH	63	1	4	pdxST	pdxST	42	VTT	FALSE	NA	o_line	VTT	off -
2014-05-24_pdxST-at-vanNH	4	31	vanNH	64	2	9	vanNH	vanNH	39	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	32	vanNH	65	1	6	pdxST	pdxST	2	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	4	32	vanNH	66	2	10	vanNH	vanNH	24	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	33	vanNH	67	1	9	pdxST	vanNH	13	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	33	vanNH	68	2	11	vanNH	pdxST	8	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	4	33	vanNH	69	3	22	pdxST	pdxST		TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	4	33	vanNH	70	4	24	vanNH	vanNH	22	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	34	vanNH	71	1	32	pdxST	pdxST	9	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	35	pdxST	72	1	9	vanNH	pdxST	5	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	35	pdxST	73	2	15	pdxST	pdxST	4	LG	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	36	pdxST	74	1	16	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	37	vanNH	75	1	12	pdxST	pdxST	2	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	4	38	pdxST	76	1	5	vanNH	pdxST	5	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	4	38	pdxST	77	2	20	pdxST	pdxST	2	LG	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	4	39	pdxST	78	1	5	vanNH	pdxST	5	eop	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	1	1	seaRM	1	1	11	vanNH	vanNH	10	LG	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	2	vanNH	2	1	4	seaRM	seaRM	8	LG	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	3	seaRM	3	1	6	vanNH	seaRM	18	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	1	3	seaRM	4	2	13	seaRM	seaRM	12	G	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	4	seaRM	5	1	6	vanNH	vanNH	72	LG	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	5	vanNH	6	1	13	seaRM	seaRM	1	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	6	seaRM	7	1	6	vanNH	vanNH	10	LG	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	7	vanNH	8	1	14	seaRM	seaRM	48	TD	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	1	7	vanNH	9	2	25	vanNH	vanNH	11	G	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	8	vanNH	10	1	7	seaRM	seaRM	8	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	8	vanNH	11	2	10	vanNH	vanNH	24	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	8	vanNH	12	3	12	seaRM	seaRM	14	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	8	vanNH	13	4	14	vanNH	vanNH	37	G	TRUE	vanNH	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	9	vanNH	14	1	12	seaRM	seaRM	20	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	10	seaRM	15	1	13	vanNH	seaRM	18	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	1	10	seaRM	16	2	20	seaRM	seaRM	18	G	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	1	11	seaRM	17	1	9	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	12	vanNH	18	1	8	seaRM	seaRM	9	LG	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	13	seaRM	19	1	4	vanNH	vanNH	21	TD	FALSE	NA	o_line	TD	off -
2014-05-31_vanNH-at-seaRM	1	13	seaRM	20	2	5	seaRM	seaRM	29	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	1	13	seaRM	21	3	16	vanNH	vanNH	19	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	1	14	vanNH	22	1	5	seaRM	vanNH	8	eop	FALSE	NA	o_line	eop	eop
2014-05-31_vanNH-at-seaRM	2	15	vanNH	23	1	11	seaRM	seaRM	0	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	16	seaRM	24	1	4	vanNH	vanNH	10	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	16	seaRM	25	2	12	seaRM	seaRM	23	G	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	2	17	seaRM	26	1	6	vanNH	vanNH	89	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	17	seaRM	27	2	15	seaRM	seaRM	29	G	TRUE	seaRM	d_line	G	G
2014-05-31_vanNH-at-seaRM	2	18	seaRM	28	1	9	vanNH	vanNH	19	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	19	vanNH	29	1	11	seaRM	seaRM	6	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	19	vanNH	30	2	12	vanNH	vanNH	75	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	19	vanNH	31	3	20	seaRM	seaRM	6	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	20	seaRM	32	1	14	vanNH	vanNH	10	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	21	vanNH	33	1	6	seaRM	seaRM	17	G	TRUE	seaRM	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	22	seaRM	34	1	11	vanNH	vanNH	91	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	22	seaRM	35	2	17	seaRM	seaRM	17	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	22	seaRM	36	3	24	vanNH	vanNH	27	G	TRUE	vanNH	o_line	G	G
2014-05-31_vanNH-at-seaRM	2	23	vanNH	37	1	7	seaRM	vanNH	4	D	FALSE	NA	o_line	D	def +
2014-05-31_vanNH-at-seaRM	2	23	vanNH	38	2	8	vanNH	vanNH	8	TA	FALSE	NA	d_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	23	vanNH	39	3	9	seaRM	seaRM	NA	TA	FALSE	NA	o_line	TA	off -
2014-05-31_vanNH-at-seaRM	2	23	vanNH	40	4	19	vanNH	vanNH	21	G	TRUE	vanNH	d_line	G	G
