point	event	pull_pnum	pull_code	recv_pnum	recv_code
25	5			45	
25	6			88	
25	7			99	
25	8			45	
25	9			88	
25	10	9	D		
25	11	9	PU		
25	12	47			
25	13	27			
25	14	15			
25	15	47			
25	16	9			
25	17	24			
25	18	9			
25	19	47			
25	20	9			
25	21	27			
25	22	9			
25	23	47			
25	24	15	VST		
25	25			99	PU
25	26			90	
25	27			88	
25	28			99	
25	29			45	
25	30			14	
25	31			8	G
26	1	32	P		
26	2			4	PU
26	3			6	
26	4			4	
26	5			6	
26	6			14	
26	7			19	
26	8			1	
26	9			6	
26	10			4	
26	11			6	
26	12			1	
26	13			18	G
27	1	81	P		
27	2			2	PU
27	3			99	
27	4			2	
27	5			99	
27	6			2	
27	7			99	
27	8			90	
27	9			99	
27	10			45	
27	11			14	
27	12	47	PU		
27	13	81			
27	14	82	LG		
28	1	81	OBP		
28	2			99	PU
28	3	81	D		
28	4	5	PU		
28	5	47			
28	6			8	D
28	7			90	PU
28	8	82	SO		
28	9	21	SI		
28	10			8	
28	11			90	
28	12			8	
28	13			2	
28	14			45	G
29	1	21	P		
29	2			4	PU
29	3			19	
29	4			14	
29	5			19	
29	6	1	D		
29	7	1	PU		
29	8	3			
29	9	20			
29	10	27			
29	11	21			
29	12	27			
29	13	6			
29	14	27	G		
30	1	32	P		
30	2			24	PU
30	3			6	
30	4			47	
30	5			6	
30	6			27	
30	7			24	
30	8			27	
30	9			81	
30	10	32	F		
30	11			81	VST
30	12	32	PU		
30	13	61			
30	14	5			
30	15	32			
30	16			1	D
30	17			6	PU
30	18	4	D		
30	19	4	PU		
30	20	32			
30	21	7			
30	22	19	TD		
30	23			24	PU
30	24			47	
30	25			24	VST
30	26	61	PU		
30	27	4			
30	28	32			
30	29	19			
30	30	61			
30	31	5			
30	32	7	VST		
30	33			6	PU
30	34				TO
30	35			19	PU
30	36			6	
30	37			14	
30	38			6	
30	39			4	
30	40			14	
30	41			19	
30	42			6	
30	43			19	
30	44			4	
30	45	23	SO		
30	46			4	SO
30	47	27	SI		
30	48			26	SI
30	49			26	PU
30	50			19	
30	51			33	
30	52			26	G
31	1	81	P		
31	2			4	PU
31	3			14	
31	4			99	
31	5			90	
31	6	47	PU		
31	7			80	PU
31	8			99	
31	9			2	
31	10	15	F		
31	11			99	
31	12			8	
31	13			14	
31	14			99	
31	15	27	D		
31	16		TO		
31	17	19	PU		
31	18			4	D
32	1	61	P		
32	2			6	PU
32	3			14	
32	4			18	LG
33	1	81	P		
33	2			88	PU
33	3			99	
33	4			8	
33	5			2	
33	6			88	
33	7			99	
33	8			8	
33	9			45	
33	10			99	
33	11			45	
33	12			9	
33	13			88	G
34	1	21	P		
34	2			4	PU
34	3			6	
34	4			4	
34	5			6	
34	6			1	L
34	7			19	
34	8			6	G
35	1	82	P		
35	2			88	PU
35	3			99	
35	4			45	
35	5	21	F		
35	6			99	
35	7			88	
35	8			8	
35	9			88	
35	10			99	
35	11			88	
35	12			99	
35	13			88	
35	14			99	
35	15	5	PU		
35	16	27			
35	17			99	F
35	18	21			
35	19	27			
35	20	14			
35	21			2	PU
35	22			88	
35	23			8	
35	24			88	
35	25			8	
35	26			45	
35	27			9	G
36	1	7	P		
36	2			26	PU
36	3			6	
36	4			18	
36	5	32	PU		
36	6	31			
36	7	32			
36	8	61			
36	9	7			
36	10	32	G		
37	1	21	P		
37	2			47	PU
37	3			6	
37	4			47	
37	5			14	
37	6			47	
37	7			6	
37	8	3	PU		
37	9	27			
37	10	6			
37	11	3			
37	12	27			
37	13	3			
37	14	27			
37	15	20			
37	16	3			
37	17	6	G		
38	1	32	P		
38	2			4	PU
38	3			19	
38	4			33	
38	5			14	
38	6	31	D		
38	7	31	PU		
38	8	4			
38	9	61			
38	10	4			
38	11	61			
38	12	4			
38	13	61			
38	14	5			
38	15	61			
38	16	7			
38	17	19			
38	18	61			
38	19	4			
38	20	5			
38	21	7			
38	22	32			
38	23	4	G		
39	1	21	P		
39	2			15	PU
39	3			47	
39	4	20	F		
39	5			44	
39	6			6	
39	7	3	D		
39	8	3	PU		
39	9	17			
39	10			6	F
39	11	21			
39	12	6			
39	13			6	PU
39	14			82	
39	15			6	
39	16			47	
39	17			21	
39	18	27	PU		
39	19		TO		
39	20	27	PU		
39	21	5			
39	22			14	F
39	23	61			
39	24	21			
39	25	4			
39	26	1			
39	27	5			
39	28	1			
39	29	21	G		
40	1	7	OBP		
40	2			26	PU
40	3			18	
40	4			4	
40	5			26	
40	6			4	
40	7			26	
40	8			19	
40	9	27	F		
40	10			33	
40	11	7	PU		
40	12	20			
