point	event	pull_pnum	pull_code	recv_pnum	recv_code
24	11			21	
24	12			32	
24	13			71	
24	14			16	TD
24	15	15	PU		
24	16	27			
24	17	7			
24	18	5			
24	19	10			
24	20	7			
24	21			13	PU
24	22			21	
24	23			16	
24	24			21	
24	25			64	L
24	26			16	
24	27			13	
24	28			21	
24	29			13	G
25	1	88	P		
25	2			26	PU
25	3			19	
25	4			14	
25	5			41	
25	6			18	
25	7			14	LG
26	1	81	P		
26	2			20	PU
26	3			27	
26	4			20	
26	5			7	
26	6			32	
26	7	81	PU		
26	8	18			
26	9	21			
26	10			1	HB
26	11			7	PU
26	12			1	
26	13			11	G
27	1	16	P		
27	2			26	PU
27	3			19	
27	4			14	
27	5			19	
27	6			4	
27	7			44	
27	8			26	
27	9			19	
27	10			26	
27	11			22	
27	12			19	
27	13			22	
27	14			1	
27	15			14	
27	16			19	
27	17			44	G
28	1	81	P		
28	2			7	PU
28	3			20	
28	4			13	
28	5	38	D		
28	6	47	PU		
28	7	38			
28	8	8			
28	9	7			
28	10	3	LG		
29	1	13	P		
29	2			21	PU
29	3			71	
29	4			1	
29	5			16	LG
30	1	64	P		
30	2			26	PU
30	3			6	
30	4			22	
30	5			18	
30	6			1	
30	7			22	
30	8			41	
30	9			1	
30	10			4	
30	11			22	
30	12			18	G
31	1	81	P		
31	2			20	PU
31	3			7	
31	4			27	
31	5			1	
31	6			71	
31	7			20	
31	8			9	
31	9			20	
31	10			21	
31	11	7	F		
31	12			9	LG
32	1	16	P		
32	2			4	PU
32	3			19	
32	4			26	
32	5			19	
32	6			14	
32	7	11	D		
32	8	21	PU		
32	9	64			
32	10			6	F
32	11	21			
32	12	16			
32	13	64			
32	14	31	LG		
33	1	88	P		
33	2			19	PU
33	3			6	
33	4			19	
33	5			6	
33	6			19	
33	7			4	
33	8			19	
33	9			6	
33	10	8	D		
33	11	64	PU		
33	12	20			
33	13	33			
33	14	8	TO		
33	15	71	PU		
33	16	1			
33	17	71	LG		
34	1	88	P		
34	2			19	PU
34	3			6	
34	4			22	
34	5	31	D		
34	6	27	PU		
34	7			19	D
35	1	13	P		
35	2			20	PU
35	3			7	
35	4			20	
35	5			7	
35	6			11	
35	7			9	
35	8			27	
35	9			7	TD
35	10	38	PU		
35	11	7			
35	12			11	PU
35	13			20	
35	14	13	D		
35	15	47	PU		
35	16	38			
35	17	3			
35	18	21			
35	19	38			
35	20			32	F
35	21	7			
35	22	38			
35	23	47			
35	24	21			
35	25	13			
35	26	81	TD		
35	27			7	PU
35	28	13	SO		
35	29	27	SI		
35	30			21	
35	31			20	
35	32			32	
35	33			20	
35	34			7	
35	35			27	
35	36			11	
35	37			20	
35	38			27	
35	39			32	
35	40			11	
35	41			20	G
36	1	16	P		
36	2			6	TD
36	3	21	PU		
36	4	6			
36	5	16	G		
37	1	16	P		
37	2			6	PU
37	3			19	
37	4			14	
37	5			19	
37	6	21	PU		
37	7	64			
37	8	16			
37	9	22			
37	10	6			
37	11	21			
37	12	28			
37	13	64			
37	14	22			
37	15	16			
37	16			22	D
37	17			19	PU
37	18			6	
37	19			14	
37	20			22	
37	21	28	F		
37	22			44	
37	23			19	
37	24			14	
37	25			4	G
38	1	13	P		
38	2			20	PU
38	3			7	
38	4			71	
38	5	13	D		
38	6	13	PU		
38	7	5			
38	8	38			
38	9	21			
38	10	13			
38	11	5			
38	12			71	PU
38	13	5	D		
38	14	5	TO		
38	15	19	PU		
38	16	6			
38	17			21	D
38	18			64	PU
38	19			28	G
39	1	64	P		
39	2			4	PU
39	3			22	
39	4			4	
39	5			41	
39	6			19	
39	7			4	LG
40	1	81	P		
40	2			13	PU
40	3			7	
40	4			27	
40	5			9	TD
40	6	47	SO		
40	7			9	SO
40	8	6	SI		
40	9			11	SI
40	10	7	PU		
40	11	38			
40	12	3			
40	13	38			
40	14	6			
40	15	38			
40	16	21			
40	17	6			
40	18	7			
40	19	38			
40	20	3	G		
41	1	38	P		
41	2			21	PU
41	3			11	
41	4			64	
41	5			16	
41	6			20	
41	7			64	
41	8			21	
41	9			64	
41	10			20	
41	11			71	G
42	1	16	P		
42	2			6	PU
42	3			41	
42	4			22	
42	5			4	
42	6			14	
42	7			41	
42	8			19	
42	9			22	
42	10			19	
42	11			4	
42	12			19	
42	13			22	G
43	1	81	P		
43	2			20	PU
43	3			7	
43	4			27	
43	5			7	
43	6			20	
43	7			71	
43	8			27	
43	9			20	
43	10			1	
43	11			20	
43	12			27	
43	13			32	LG
44	1	16	P		
44	2			6	PU
44	3			19	
44	4	31	D		
44	5	21	TO		
44	6	20	PU		
44	7	1			
44	8	20			
44	9	32			
44	10	7			
44	11	27			
44	12	32			
44	13	7			
44	14	1			
44	15	11	G		
45	1	88	P		
45	2			6	PU
45	3	27	D		
46	1	81	P		
46	2			20	PU
46	3			7	
46	4			1	
46	5			20	
46	6			11	
46	7			13	LG
47	1	88	P		
47	2			6	PU
47	3			19	
47	4			22	
47	5			14	VTT
47	6	21	PU		
47	7	6			
47	8	64			
47	9	21			
47	10	16			
47	11	64			
47	12	88			
47	13	21			
47	14	6			
47	15	21			
47	16			41	D
47	17			19	PU
47	18			14	
47	19			22	
47	20			41	
47	21			44	LG
48	1	81	P		
48	2			20	PU
48	3			7	
48	4			1	
48	5	81	D		
48	6	13	PU		
48	7			13	D
48	8			1	PU
48	9			11	
48	10			20	
48	11			7	
48	12			27	
48	13			7	
48	14			11	
48	15			7	
48	16	3	D		
48	17	3	SO		
48	18	22	SI		
48	19	22	TO		
48	20	6	PU		
48	21	22			
48	22			28	PU
48	23	41	D		
48	24	41	PU		
48	25	6	G		
49	1	81	P		
49	2			20	PU
49	3			27	
49	4			7	
49	5			27	
49	6			7	
49	7			11	
49	8			32	
49	9			11	
49	10			27	
49	11			13	
49	12	7	PU		
49	13	27			
49	14	18			
49	15			13	D
49	16			13	PU
49	17			11	G
50	1	88	P		
50	2			4	PU
50	3			6	
50	4			4	
50	5			22	
50	6			19	
50	7			22	
50	8			14	
50	9			41	
50	10			22	
50	11	88	SO		
50	12			19	SO
50	13	7	SI		
50	14			3	SI
50	15	7	PU		
50	16	21			
50	17	64			
50	18	16			
50	19	7			
50	20	11			
50	21	6			
50	22	7			
50	23	16			
50	24	7	TO		
50	25	7	PU		
50	26	20			
50	27	32			
50	28	13			
50	29			6	PU
50	30			38	
50	31			14	
50	32			38	
50	33			22	
50	34			6	
50	35	7	F		
50	36			38	
50	37			6	
50	38			38	
50	39			6	
50	40			22	
50	41			38	
50	42			6	
50	43			13	
50	44	16	F		
50	45			6	G
