point	Offense	Defense
30	26	
30	6	
30	19	
30	1G	
31		81P
31	13PU	
31	25	
31	27	
31	13	
31	7	
31	23	
31	14	
31	13	
31	7	
31	25	
31	7	
31	25	
31	7	
31		82D
31		21PU
31		TO
31		19PU
31		14
31		1
31		44LG
32		81P
32	4PU	
32	20	
32	27	
32	7	
32	27	
32	25LG	
33		1P
33	4PU	
33	19	
33	14	
33	33	
33	18	
33	19	
33	6	
33	19	
33	18	
33	41	
33	6G	
34		21P
34	7PU	
34	23	
34	13	
34	27	
34	23	
34	27	
34	13	
34	25	
34	13	
34	25	
34	13G	
35		16P
35	4PU	
35	19	
35	14	
35	44	
35	19	
35	26	
35	19	
35	14	
35		64PU
35		21
35		11
35		31
35		76
35		16TD
35	19PU	
35	44	
35	14	
35	19	
35	44G	
36		81P
36	23PU	
36	13	
36	7	
36	27	
36	7	
36	14	
36	42	
36	27	
36	25	
36	27	
36	23	
36	14	
36	25	
36	42G	
37		3P
37	4PU	
37	19	
37	6	
37	19	
37	44TD	
37		1PU
37		25
37		1
37	6D	
38		16P
38	19PU	
38	6	
38	4	
38	41	
38	1	
38		21PU
38		2
38		16
38		6LG
39		1P
39	19PU	
39		76D
39		2PU
39		76
39	82D	
39	6PU	
39	47	
39	19	
39	21	
39	89	
39	19	
39	6	
39	18G	
40		81P
40	13PU	
40	7	
40	13	27F
40		47PU
40		27
40		5
40		9
40		5
40		27
40		81
40		82
40	25PU	
40	7	
40	13	
40	14	
40	42G	
41		64P
41	4PU	
41	6	
41	14	
41	44TD	
41		28PU
41		31
41		76
41		3
41	26D	
41	6PU	
41	26	
41	14LG	
42		81P
42	20PU	
42	25	
42	20	
42	25	
42	20	
42	7	
42	4	
42	14	
42	4	
42	7	
42	14G	
43		1P
43	4PU	
43	6	
43	1	
43	4	
43	6	
43	14	
43	1	
43	6	
43	4	
43	1	
43	4	
43	18	
43	14G	
44		81P
44	13PU	
44	25	
44	27	
44	13	
44	27	
44	42	
44	13	
44	14	
44	42	
44		5PU
44	14D	
44	13PU	
44	7	
44	25G	
45		16P
45	26PU	
45	6	
45	44	
45	14	18VP
45	18LG	
46		47P
46	7PU	
46	27	
46	42	
46	27	
46	13	
46	42G	
47		1P
47	4PU	
47	6	
47	14	
47		64D
47		64PU
47	44D	
47	44PU	
47	19	
47	4	
47	41	
47	4	
47	18	
47	44G	
48		81P
48	13PU	
48	25	
48	TO	
48	7PU	
48	25	
48	27	
48	13	
48	14	
48	42	
48	23	
48	25	
48	23	
48	14	
48	13	
48	7	
48	27	
48	42G	
49		64P
49	4PU	
49	19	
49	1TD	
49		2PU
49		TO
49		7PU
49		20
49		7
49		13
49		7
49		13
49		7
49		13
49		7
49		13
49	6F	7
