point	event	pull_pnum	pull_code	recv_pnum	recv_code
42	12	12			
42	13	5			
42	14	6	VST		
42	15			20	PU
42	16			7	
42	17			71	G
43	1	1	OBP		
43	2			13	PU
43	3			4	
43	4			21	LG
44	1	18	P		
44	2			11	PU
44	3			33	
44	4			7	
44	5			9	
44	6			14	
44	7			33	
44	8			12	
44	9			4	
44	10			7	
44	11			11	
44	12			9	LG
45	1	1	P		
45	2			21	PU
45	3			13	
45	4			17	
45	5			9	
45	6			77	
45	7			21	
45	8			13	
45	9			1	
45	10			4	
45	11			77	
45	12			13	G
46	1	43	P		
46	2			12	PU
46	3			71	
