point	Offense	Defense
30	25	
30	1	
30	25	
30	1	
30	48	
30	6G	
31		29P
31	89PU	
31	5	
31	21	
31	22	
31	10	
31		15d
31		15
31		21
31		15
31		29
31		18to
31		20PU
31		1
31		17
31	81F	99
31		17VTT
31	45PU	
31	81	
31	8	
31	4G	
32		33P
32	17	
32	20	
32	48G	
33		29P
33	5	
33	19	
33	5	
33	22	
33	19	
33	5	
33	98	
33	5	
33	19	
33	5	
33	22LG	
34		81P
34	17	
34	25	
34	17	
34	1	
34	48	
34	1	
34	99LG	
35		29P
35	89	
35	5	
35	21	
35	72	
35	98LG	
36		81P
36	1	
36	20	
36	17	
36	25	
36	8	
36	1TD	
36		45PU
36		31L
36		4G
37		33P
37	25	
37	1	
37	17	
37	48	
37		14hb
37		33PU
37	25F	18
37		75to
37		19PU
37		89
37		21
37		10G
38		81P
38	1pu	
38	17	
38	20	
38	17	
38		24D
38		8PU
38		45
38		8
38		45
38		8
38		27G
39		33P
39	1	
39	29	
39	18	
39	29	18F
39	20VST	
39		33PU
39		14
39		18
39		33
39		13TD
39	20PU	
39	1	
39	99	
39	1	
39	20	
39	29	
39	1	
39	18	
39	29TD	
39		18PU
39	20D	
39	20to	
39	20PU	
39		98PU
39		72G
40		81P
40	1	
40	20	
40	1	
40	20	
40	17	
40	6	
40	51	81F
40	20	
40	51LG	
41		4P
41	5	
41	91	
41	5	
41	22	
41	10	
41	19	
41	22	
41	21	
41	91	
41	21F	29PU
41	21SO	51SO
41	8SI	20SI
41		4PU
41		29
41		23
41		20
41		4
41		20
41		4
41		20
41		99LG
42		29P
42	75	
42	89	
42	75	
42	8	
42	19	
42	89	
42	22	
42	8	
42	22	
42	75	
42	89	
42	75	
42	22	
42	8G	
43		81P
43	14	
43	20	
43	14	
43	20	
43	48	
43	17	
43		81PU
43		7
43		27
43		14
43	20PU	
43	25	
43	48LG	
44		4P
44	19	
44	5	
44	19	
44	5	7F
44	72L	
44	98G	
45		33P
45	14	
45	20	
45	6	
45	8L	
45	25	
45	48G	
46		29P
46	5PU	
46	21	
46	5	
46	89	
46	72	
46	98L	
46	19G	
47	NA	81P
47	1	
47	20	
47	6	
47	20	
47	NA	4D
47	NA	45PU
47	NA	24
47	NA	45
47	NA	81
47	NA	27G
48		18P
48	20	
48	6	
48	20	
48	14	
48	99	
48	14	
48	17	
48	20	
48	14	
48	6	
48	99	
48	14	
48	20	
48	48G	
49		29P
49	91PU	
49	10	
49	21	
49	72G	
50		33P
50	14	
50	1	
50	6LG	
51		24OBP
51	91PU	
51	5	
51	91	51f
51	10	
51	22	
51	5	
51	91	
51	22G	
52		33P
52	17	
52	1	
52	99	
52	6	
52		18PU
52		18VTT
52	1PU	
52	17	
52	14	
52	6	
52	14	
52		81PU
52		7TD
52	6PU	
52	1	
52	14	
52	99	
52	25G	
53		18P
53	19	
53	89	
53	10	
53	21	
53	19	
53	5	
53	10L	
53	72G	
54		33P
54	14PU	
54	1	
54	99	
54	48G	
55	NA	4P
55	19	
55	91	
55	21	
55	89	
55	91	
55	89	
